a_id,b_id,count_east,east_consistency
64,43,11.2,0.11893441426828193
64,16,11.2,0.1494802067374611
4,62,11.2,0.15532761598763864
60,60,11.2,0.12751192401418704
26,72,11.2,0.23211856684711765
29,4,11.1,0.06383936961642582
58,54,11.000000000000002,0.06280253822747829
59,67,11.0,0.0505307028003156
59,48,11.0,-0.054112650659876235
73,70,11.0,0.1185998386219188
48,11,11.0,0.014226323190230525
34,48,11.0,0.01622941401119319
50,71,11.0,0.1932311899129568
54,41,11.0,0.06585615878451719
48,20,11.0,-0.0013262245514723727
54,58,11.0,0.11433267881308508
71,48,11.0,0.051242195639728434
20,57,11.0,0.2124540202163001
20,58,11.0,0.18249179941743893
54,15,11.0,0.1685303127523646
56,5,11.0,0.1675506913601267
4,11,11.0,0.1510664640000679
48,31,10.9,0.03512672514492457
34,66,10.8,0.06736686283436866
48,45,10.7,0.0019152617507234328
73,3,10.7,0.12498575519734692
59,39,10.7,0.08301844820085864
48,63,10.7,0.014101248766490975
55,44,10.5,0.2359800765858567
17,29,10.5,0.11549931072926
34,59,10.5,-0.0032911801418346338
43,56,10.400000000000002,0.03945913376114375
9,20,10.400000000000002,0.1082418203034216
43,66,10.4,0.02146535545859715
48,26,10.2,-0.012532654850340972
64,67,10.2,0.14651962293125814
44,59,10.100000000000003,0.02780299536585383
9,59,10.1,0.006661193519800704
43,12,10.000000000000002,0.06681220273963821
59,15,10.0,0.11125743873367837
48,37,10.0,0.034749727231716425
19,44,10.0,0.22070426612483346
16,72,10.0,0.2272294063431937
73,16,10.0,0.0884657685251837
75,43,10.0,0.09158183518890924
67,48,10.0,0.029463786768737968
59,32,10.0,0.02857990418605898
26,6,10.0,0.14718655843210948
73,40,10.0,0.1682451099530072
20,53,10.0,0.18336476952611816
29,48,9.900000000000002,-0.043231450284025606
3,59,9.9,0.021419499700162308
48,35,9.9,0.0034181571257165108
48,51,9.9,0.03172568764033914
48,10,9.9,0.016366109019646486
75,26,9.9,0.10677624973645322
46,4,9.9,0.1094726472442794
27,68,9.9,0.0930729876126552
48,24,9.8,0.0758689688007831
74,59,9.7,0.016839834440739408
48,1,9.500000000000002,-0.0037133502422512657
11,44,9.5,0.15768516283686562
38,48,9.5,0.06945239356314409
57,43,9.5,0.14042656654269106
55,6,9.5,0.2240364885618892
48,41,9.4,-0.028452405748609917
43,32,9.4,0.04974746015401546
43,48,9.4,-0.042291912053292136
43,18,9.3,0.06890292667578696
44,54,9.3,0.06274444490446937
48,19,9.3,0.02275932908217036
70,74,9.3,0.14914992952154135
33,13,9.2,0.10214170135751573
34,14,9.2,0.0766512298824954
60,20,9.1,0.08975836380361409
48,4,9.1,-0.012146065438169562
20,23,9.0,0.1822501828194716
36,75,9.0,0.17931566088711587
59,9,9.0,0.02810707758753449
71,29,9.0,0.07576344880776857
59,37,9.0,0.05392668610629287
19,48,9.0,0.07020020906318138
43,4,9.0,0.04579207703565144
4,41,9.0,0.10076220041105433
20,63,9.0,0.13710268133278505
71,62,9.0,0.12799767304502235
18,48,9.0,0.044269178063848696
38,23,9.0,0.2091617275915104
73,58,9.0,0.10273287799575503
54,37,9.0,0.0983560341843273
70,39,9.0,0.16290450989272046
73,67,9.0,0.08476082988775299
47,41,9.0,0.09538872594984156
73,43,9.0,0.04610538529747547
68,29,9.0,0.0823120691572595
15,73,8.900000000000002,0.10360695338854843
39,20,8.9,0.13770051208975995
66,73,8.8,0.00985418034455213
27,48,8.8,-0.012790215000980187
37,59,8.799999999999997,0.017964323803007432
43,1,8.700000000000001,0.04564838385157615
9,54,8.700000000000001,0.03422177868829965
60,29,8.7,0.04941649020769865
3,56,8.7,0.09061168299872964
46,73,8.600000000000001,0.043208975898365004
66,54,8.600000000000001,-0.0056657724344467905
34,45,8.6,0.07749434718666777
58,68,8.6,0.09598640936753376
43,35,8.6,0.04688205666231839
51,59,8.6,0.02289644050594324
48,8,8.500000000000002,-0.014807069781316544
14,13,8.500000000000002,0.08259468060115213
66,55,8.5,0.14142977725922262
28,48,8.5,0.033480561378073675
4,14,8.5,0.10111275717684827
59,60,8.5,0.01361350850008673
68,60,8.5,0.1225232438638433
75,59,8.5,-0.004931955676669725
1,59,8.400000000000002,0.0006398997270906023
35,12,8.4,0.11531632896183665
41,73,8.4,0.008369279844035458
60,10,8.399999999999999,0.10908871169418052
21,59,8.399999999999999,0.010813669891870348
43,45,8.3,0.03293497740278413
25,59,8.3,0.04332845553933516
27,56,8.3,0.05020116588241347
63,54,8.3,0.02446524233364269
48,75,8.3,-0.0159510020872151
58,73,8.3,0.04328849811897509
48,65,8.200000000000001,-0.03668143511844375
37,65,8.200000000000001,0.10236920793153999
14,43,8.2,0.0518683050342138
11,12,8.2,0.10451968663516527
4,63,8.2,0.11736486005970005
60,48,8.2,-0.004428105494242597
48,71,8.100000000000001,-0.004908704173654422
75,16,8.100000000000001,0.09618135520619144
16,13,8.100000000000001,0.08429043650843285
48,18,8.1,-0.005525466430260122
34,46,8.0,0.07939685389079752
13,48,8.0,0.01888966404707217
10,43,8.0,0.10534790094288426
4,55,8.0,0.1918615588318392
67,60,8.0,0.09827570820693428
75,58,8.0,0.12118203798466172
32,6,8.0,0.13325114873928914
20,60,8.0,0.11665588805122472
29,17,8.0,0.062328346515528925
69,5,8.0,0.1742713663064015
39,16,8.0,0.13523892938127147
50,16,8.0,0.1333994065959195
14,6,8.0,0.12251957767219357
69,48,8.0,0.03906869884714277
54,75,8.0,0.0547081558110252
49,43,8.0,0.11228989446674367
36,71,8.0,0.1779336640734869
16,6,8.0,0.1298489374320746
66,68,7.900000000000001,0.04632316797605041
59,16,7.9,0.0043069713120857216
7,59,7.800000000000002,0.0320376188681119
48,21,7.8000000000000025,0.004023035712305397
48,60,7.8000000000000025,-0.026392898336911698
26,54,7.8000000000000025,0.010132355753497168
54,29,7.8,0.0014733938553012586
9,73,7.8,0.03491395857382966
63,73,7.8,0.030465700530644707
11,25,7.8,0.163517116444805
23,48,7.8,0.03986650835210721
29,34,7.7,-0.0012767630371545568
14,65,7.7,0.05990939085422858
15,59,7.7,0.030222529768034287
28,26,7.7,0.10107876834213553
43,10,7.6999999999999975,0.04703299762678002
67,28,7.6,0.10966291095604196
48,32,7.6,-0.03227717865821538
27,73,7.6,0.014013673304722134
32,59,7.500000000000001,-0.02373222781064922
36,41,7.5,0.1309205794740045
61,29,7.5,0.10024132295216724
64,44,7.5,0.14213038625274468
13,66,7.5,0.06297435114743404
46,34,7.5,0.05323298606353701
34,54,7.5,0.003971702903147311
20,12,7.5,0.11533459476504995
13,75,7.5,0.10865107240622976
62,63,7.5,0.08989884138914472
11,63,7.5,0.0934813883903114
67,39,7.5,0.13240970556907672
41,66,7.400000000000001,0.003516826286809856
48,66,7.400000000000001,-0.07365840802039075
59,45,7.4,-0.007203745508241473
29,35,7.3000000000000025,0.02231665566157125
58,20,7.3,0.06767692910295106
37,64,7.299999999999999,0.10991204972644784
5,20,7.299999999999999,0.1044437086132196
43,68,7.200000000000001,0.020286340828237645
48,38,7.200000000000001,-0.005429689791123635
32,25,7.2,0.1490383026030914
46,54,7.2,0.010668884651953859
58,59,7.2,-0.02834095438522935
20,43,7.2,0.07369694292286091
41,45,7.2,0.03647889113597755
58,1,7.2,0.07942233549251418
12,33,7.2,0.08701862788096465
29,54,7.2,-0.04640998545474842
31,31,7.2,0.12680307563719467
66,50,7.100000000000001,0.05111419496837411
48,62,7.1000000000000005,-0.031276636501117894
43,71,7.1000000000000005,0.0387471947517284
41,36,7.1000000000000005,0.0777893780201724
54,17,7.1000000000000005,0.07099369166523055
43,65,7.1000000000000005,0.006160542960043015
58,66,7.1000000000000005,0.034713974636361285
29,20,7.1,0.003492901739233608
56,63,7.1,0.0779019676840647
25,50,7.1,0.14603657220298782
32,20,7.000000000000001,0.06325869001164973
8,59,7.000000000000001,-0.02461148907511593
21,68,7.000000000000001,0.09441438009904712
66,47,7.000000000000001,0.028642258511121895
47,6,7.0,0.12952357002786888
36,29,7.0,0.09798285600245467
45,29,7.0,0.03020782178414148
59,40,7.0,0.06812397500124831
47,12,7.0,0.09377678177765067
16,43,7.0,0.04137422804459193
54,74,7.0,0.05993310541950315
56,12,7.0,0.07673831992113267
19,41,7.0,0.1125206386977573
66,29,7.0,-0.010403097710544072
54,40,7.0,0.11136455079131996
26,16,7.0,0.06022870011978727
47,59,7.0,-0.018519946046118202
26,40,7.0,0.13697851782504622
38,12,7.0,0.13333350151338866
54,9,7.0,0.04383914254490594
12,63,7.0,0.08788790559742488
68,25,7.0,0.16987930395621728
26,29,7.0,0.015549308450564847
36,63,7.0,0.14984611857773664
5,58,7.0,0.13609103726873334
4,48,7.0,0.0003544914839940793
36,9,7.0,0.15188665713052202
29,29,7.0,-0.032215268070099806
17,58,7.0,0.1381195534538091
11,15,7.0,0.15595008593106066
17,71,7.0,0.13054975553529824
54,26,7.0,0.02139913302361373
11,29,7.0,0.033586066163068286
13,58,7.0,0.12150353343476847
75,72,7.0,0.18938296918675354
36,3,7.0,0.16969176395068786
68,74,7.0,0.12335098837827263
68,53,7.0,0.13696658124859998
13,27,7.0,0.09180962065416852
22,60,7.0,0.08022873971329071
13,41,7.0,0.07535975635701747
73,12,7.0,0.054780653200106534
54,60,7.0,0.035901647112462534
59,44,7.0,0.03315428713336332
11,49,7.0,0.12441724366124254
36,67,7.0,0.1512661113801566
50,67,7.0,0.12589022351209553
13,37,7.0,0.12976166662198946
66,37,7.0,0.0686294704897847
10,44,7.0,0.1604310778920088
43,62,6.900000000000001,0.023242961912471185
43,38,6.9,0.0475326898964136
37,73,6.9,0.047181194209695465
43,37,6.9,0.05139578139795381
43,33,6.8000000000000025,0.01856412919439624
48,67,6.8000000000000025,-0.033276443705966614
66,56,6.8000000000000025,0.008158164620243633
48,16,6.8000000000000025,-0.041853835954495135
43,47,6.8000000000000025,0.009902465271081176
48,23,6.8000000000000025,0.0091122578680593
63,29,6.8,0.019793026284443856
36,14,6.8,0.12617983418425818
73,39,6.8,0.08649608421047343
69,11,6.8,0.11617338824699755
26,63,6.8,0.06412846866410908
31,59,6.8,-0.009500593879147031
65,3,6.8,0.08059542705973519
43,14,6.700000000000002,0.0009783857990229002
48,29,6.700000000000001,-0.08783010560322435
65,56,6.700000000000001,0.02909489347259867
67,59,6.700000000000001,-0.02780740444495421
28,75,6.7,0.10307629485886924
29,13,6.7,0.004828080828883304
27,22,6.7,0.05498258954934415
60,54,6.7,0.003391466894895113
75,7,6.7,0.14139178245803294
6,56,6.6999999999999975,0.059908840978027365
34,73,6.600000000000001,0.00302176998076957
48,57,6.600000000000001,0.009395259540240107
48,61,6.6000000000000005,0.014104341353405313
9,34,6.6000000000000005,0.041616245080569284
72,12,6.6000000000000005,0.1527139620984057
44,34,6.6000000000000005,0.0618063344162378
60,59,6.6000000000000005,-0.04085233929033186
74,68,6.6,0.07799263152345616
48,9,6.500000000000001,-0.037268345020444
61,59,6.500000000000001,0.024110110151880727
48,17,6.500000000000001,-0.011931102473012479
75,56,6.500000000000001,0.04787317015607801
29,11,6.500000000000001,0.008821994854896797
59,55,6.5,0.06651829471745717
60,9,6.5,0.07058246306239511
39,23,6.5,0.1610623499375356
18,60,6.5,0.09994056241759122
19,12,6.5,0.1312915498001385
62,60,6.5,0.06757300393065571
60,58,6.5,0.08732102988768313
56,29,6.5,0.016391560970776386
46,1,6.5,0.06377007490788501
6,14,6.5,0.06643749560008101
68,57,6.5,0.14362488105735052
46,10,6.5,0.0786167153511684
16,59,6.4,-0.043383895370022685
21,50,6.4,0.10059153850063256
1,54,6.4,0.014452392045803009
28,31,6.4,0.11767658933901765
14,14,6.4,0.040235030765554666
62,12,6.4,0.07212846888709562
48,64,6.4,-0.04090543384910167
53,3,6.4,0.1305079224137223
27,47,6.4,0.038618338032540375
51,51,6.4,0.12692339789189827
41,50,6.3000000000000025,0.041390738101678176
43,67,6.3000000000000025,0.01586186514880372
65,59,6.3000000000000025,-0.058311070721219264
45,14,6.3000000000000025,0.050101082377230564
62,38,6.3,0.09293360474325743
43,26,6.3,-0.005715557716478474
65,14,6.3,0.03231422315610576
43,60,6.3,0.008626081582731085
15,13,6.3,0.10902688123851338
40,13,6.3,0.11325602140580365
27,66,6.200000000000001,0.000985808351284892
43,19,6.2,0.03598770775417442
61,62,6.2,0.12841617213457213
34,16,6.2,0.044831213278814966
69,60,6.2,0.10234437347558001
28,32,6.2,0.08722028859520699
54,71,6.2,0.03970612689940156
54,11,6.2,0.02567957870567904
14,10,6.2,0.06713331711254986
75,48,6.2,-0.02446105991812081
68,6,6.2,0.12686740976319866
55,66,6.2,0.08656340831968297
67,44,6.2,0.10882824973477176
71,63,6.2,0.08482624418364121
29,31,6.2,0.024446013271170783
64,65,6.2,0.06419834472578194
43,75,6.1999999999999975,0.010693363557433406
27,1,6.1000000000000005,0.04169002689794176
29,18,6.1000000000000005,0.01550303002552996
48,43,6.1000000000000005,-0.08137383285431153
48,14,6.1,-0.06559454218017165
58,38,6.1,0.08793718022563625
37,54,6.1,0.021115893742592318
46,47,6.000000000000001,0.046561780953473006
11,59,6.000000000000001,-0.04210403447262204
28,65,6.000000000000001,0.07152354289162716
20,7,6.0,0.14821665644613755
26,52,6.0,0.17895397322435866
50,26,6.0,0.0862435261744147
73,60,6.0,0.03149087239245902
20,44,6.0,0.12284614325513585
17,11,6.0,0.0983165982364921
35,33,6.0,0.0714880909344215
20,32,6.0,0.07991722770799788
20,62,6.0,0.08779843942127638
54,16,6.0,0.017908993589206584
68,67,6.0,0.08876781796330141
59,74,6.0,0.0002761767540713878
29,37,6.0,0.029914527960521794
11,5,6.0,0.10244887725821797
54,44,6.0,0.05901450712460118
14,29,6.0,0.0020416453484513432
66,60,6.0,0.01884215363325997
20,3,6.0,0.10833370522206187
41,35,6.0,0.02626402843885037
11,40,6.0,0.13636544996386646
29,8,6.0,-0.000219306675837302
13,26,6.0,0.06471891452043455
45,43,6.0,0.028982440693136782
71,15,6.0,0.1504626553486225
5,38,6.0,0.12206503136253588
50,17,6.0,0.1334460100512318
50,63,6.0,0.1063136105249125
67,55,6.0,0.14612405563988565
47,62,6.0,0.07464901268594222
54,14,6.0,0.005112203372733854
59,7,6.0,0.04184264238773271
64,48,6.0,-0.015205359919651187
39,43,6.0,0.07248106650215078
10,29,6.0,0.05663032928487625
73,11,6.0,0.034472487418628434
19,27,6.0,0.11074121771650433
54,48,6.0,-0.0716255196594416
16,40,6.0,0.12861865698972186
50,6,6.0,0.1419398877909666
36,48,6.0,0.03467737098624093
70,27,6.0,0.06794685885966813
5,75,6.0,0.09708984772391373
70,60,6.0,0.07275375244893771
39,72,6.0,0.2094852092863888
57,6,6.0,0.15677546352462104
11,62,6.0,0.06691270757275439
50,62,6.0,0.10530354600214577
39,58,6.0,0.12670351854548706
59,29,6.0,-0.06859134584240051
71,59,5.900000000000001,-0.030633111074936326
43,70,5.9,0.017767644878309966
9,18,5.9,0.07045126255188203
72,59,5.9,0.028911007892660975
43,27,5.9,-0.003090574403393763
69,59,5.9,-0.00741428703471392
74,14,5.9,0.053982174978545225
34,26,5.9,0.026433357573321683
41,38,5.9,0.0492091201556336
66,33,5.9,0.018787490441177786
26,27,5.9,0.037741678031194166
31,54,5.9,0.01794300089043373
63,47,5.9,0.043001764694499435
6,34,5.8000000000000025,0.04309916583515172
27,35,5.8000000000000025,0.038651501380459634
3,41,5.8000000000000025,0.04735590707600736
49,75,5.8000000000000025,0.1084018263916946
26,41,5.8,0.019763099691930897
68,40,5.8,0.1517235620938181
66,20,5.8,0.0036944610478749007
75,54,5.8,-0.0025565219047640995
44,73,5.8,0.022828956532821427
43,64,5.700000000000001,0.003838253866215096
57,59,5.700000000000001,0.005718834615225967
15,66,5.700000000000001,0.06096873909409343
70,59,5.700000000000001,-0.03664723421369637
62,27,5.7,0.048183628104645534
32,55,5.7,0.13253264230885922
72,73,5.7,0.07964613802071308
37,4,5.7,0.07348836395660821
5,59,5.7,-0.016171776473032726
67,5,5.7,0.09960034116269603
60,63,5.7,0.05393625067745232
74,19,5.7,0.092986306828994
29,75,5.7,-0.0042173526349285045
44,46,5.7,0.07455008800831064
67,20,5.6000000000000005,0.046037462474755125
60,26,5.6000000000000005,0.03207021348533757
29,21,5.6000000000000005,0.01959383071764281
44,10,5.6,0.08432784164439075
23,20,5.6,0.08268187086239309
30,13,5.6,0.13291401169005918
58,36,5.6,0.08593458333474305
62,51,5.6,0.08156225023732536
58,4,5.500000000000001,0.04570160961186743
43,22,5.500000000000001,-0.0012492347962441426
22,35,5.500000000000001,0.057085600468437823
44,47,5.500000000000001,0.05949605968778516
28,67,5.5,0.0838956031254463
70,41,5.5,0.04226323196046455
30,48,5.5,0.044945415247459625
17,14,5.5,0.07150615759890741
17,6,5.5,0.12649591273064542
28,27,5.5,0.07199833915100788
59,5,5.5,0.007775546426756273
12,12,5.5,0.061107533716149465
44,1,5.5,0.06771058806998513
3,13,5.5,0.05825266271524905
25,10,5.5,0.11810257328346856
31,66,5.5,0.031479015382054526
26,5,5.5,0.07490646390786411
21,34,5.5,0.0451317780785777
23,58,5.5,0.1163228680332903
11,10,5.5,0.06858412500313144
68,70,5.5,0.08774317222275645
56,61,5.5,0.1001961240732746
63,50,5.5,0.05576289312449175
11,48,5.5,-0.037452447877851264
48,42,5.5,-0.005489027463164853
27,18,5.400000000000001,0.04325529194680405
31,73,5.400000000000001,0.020970348509941672
55,28,5.4,0.12824447417598614
58,56,5.4,0.02214570826771858
60,13,5.4,0.03817112336102616
4,12,5.4,0.06945826615673363
1,20,5.4,0.04646546794795476
59,4,5.4,-0.0361004344259548
49,26,5.4,0.08237359582457851
75,65,5.4,0.036497894211512866
63,26,5.4,0.02605507083500261
4,3,5.4,0.08831863464324674
43,23,5.4,0.041014303598222515
43,28,5.4,0.009338197580050368
41,14,5.300000000000002,-0.0046659994664074896
25,34,5.300000000000002,0.07338719540063103
29,64,5.300000000000002,-0.00972526958464273
44,65,5.300000000000002,0.04730084297442425
41,19,5.300000000000002,0.03780316870943288
11,13,5.300000000000002,0.04438165389037598
48,49,5.300000000000002,-0.02172089420040017
43,16,5.3,-0.01065050975280052
21,35,5.3,0.06945015919551001
16,54,5.3,-0.020358839427412973
25,13,5.3,0.09371043700144988
33,59,5.3,-0.05948276552660608
22,54,5.200000000000001,-0.013996586563601691
54,59,5.200000000000001,-0.0985619403115792
