a_id,b_id,count_west,west_consistency
48,1,19.0,0.11320542215854355
41,68,19.0,0.2062160621240984
48,47,18.5,0.10997402341383576
48,50,18.5,0.14472761433209325
21,59,18.2,0.13855086972908415
65,59,18.2,0.08804868605921032
54,48,18.1,0.0005696172980376184
26,59,18.0,0.08751122048501772
73,29,17.800000000000004,0.06973026119793478
43,31,17.5,0.1847662085461056
29,4,17.2,0.1574632405909426
67,54,17.0,0.15205012559825762
27,73,16.0,0.14424218995147478
41,59,16.0,0.0650652642687409
48,20,16.0,0.10581651514381717
70,54,16.0,0.1538037277883931
29,32,16.0,0.12837819433978792
29,18,16.0,0.16520635463039499
59,6,15.500000000000002,0.07411550527379307
75,59,15.4,0.08778636163043478
73,43,15.2,0.05687454484100105
48,45,15.2,0.07241340424728321
14,59,15.2,0.06640115195106057
47,48,15.000000000000002,0.039844268101352415
56,29,14.7,0.07431908166439677
29,69,14.4,0.15967993736838434
54,41,14.1,0.05472186761153237
48,68,14.0,0.08726523295236982
29,47,14.0,0.1244284114775703
59,41,13.600000000000005,0.004179141344380014
13,48,13.5,0.030188849541192407
66,59,13.4,0.02177026986541909
50,48,13.300000000000004,0.047967260900962906
20,43,13.300000000000002,0.08211352961750668
59,26,13.3,0.025669866170694625
29,73,13.0,0.07318315327621143
43,54,13.0,0.07654922564526223
43,23,13.0,0.16677075811819458
29,20,13.0,0.12923896749203398
62,73,13.0,0.12760664632919375
48,12,12.9,0.058598502866524516
48,48,12.7,-0.0709814861107943
34,48,12.500000000000005,-0.0011095321469352254
60,47,12.5,0.1589593750893282
43,5,12.5,0.152098924839569
65,54,12.5,0.08775047239160498
59,46,12.499999999999998,0.02819461519153452
48,62,12.499999999999998,0.04842566215815264
68,48,12.400000000000002,0.021884265729299995
28,48,12.4,0.04317973835698529
54,43,12.200000000000005,0.01707356485300967
59,63,12.1,0.02255356867088702
59,66,12.099999999999998,-0.012852908580559251
34,43,12.000000000000005,0.05533845777275879
54,27,12.0,0.052844649465078136
70,59,12.0,0.0704402029733532
15,16,12.0,0.2179691304680133
33,48,12.0,0.022853860823615332
63,73,12.0,0.11850151432520672
6,60,12.0,0.18096953481963
59,40,11.800000000000002,0.08432889645163465
59,29,11.7,-0.03966441113277125
3,54,11.6,0.12197922622361144
59,22,11.6,0.029663821033105293
36,48,11.500000000000002,0.05521509354801096
29,50,11.5,0.13246175608748734
43,28,11.5,0.13404242353688456
59,27,11.5,0.0024985505323790944
56,48,11.499999999999998,-0.009554893753226648
59,59,11.4,-0.06471069316033527
56,41,11.2,0.06827074468566388
60,60,11.2,0.12751192401418704
62,4,11.2,0.15532761598763864
72,26,11.2,0.23211856684711765
16,64,11.2,0.1494802067374611
43,64,11.2,0.11893441426828193
4,29,11.1,0.06383936961642582
54,58,11.000000000000002,0.06280253822747829
15,54,11.0,0.1685303127523646
11,48,11.0,0.014226323190230525
58,54,11.0,0.11433267881308508
70,73,11.0,0.1185998386219188
48,71,11.0,0.051242195639728434
48,59,11.0,-0.054112650659876235
5,56,11.0,0.1675506913601267
11,4,11.0,0.1510664640000679
58,20,11.0,0.18249179941743893
71,50,11.0,0.1932311899129568
41,54,11.0,0.06585615878451719
48,34,11.0,0.01622941401119319
20,48,11.0,-0.0013262245514723727
67,59,11.0,0.0505307028003156
57,20,11.0,0.2124540202163001
31,48,10.9,0.03512672514492457
66,34,10.8,0.06736686283436866
45,48,10.7,0.0019152617507234328
63,48,10.7,0.014101248766490975
3,73,10.7,0.12498575519734692
39,59,10.7,0.08301844820085864
59,34,10.5,-0.0032911801418346338
29,17,10.5,0.11549931072926
44,55,10.5,0.2359800765858567
20,9,10.400000000000002,0.1082418203034216
56,43,10.400000000000002,0.03945913376114375
66,43,10.4,0.02146535545859715
67,64,10.2,0.14651962293125814
26,48,10.2,-0.012532654850340972
59,44,10.100000000000003,0.02780299536585383
59,9,10.1,0.006661193519800704
12,43,10.000000000000002,0.06681220273963821
16,73,10.0,0.0884657685251837
53,20,10.0,0.18336476952611816
6,26,10.0,0.14718655843210948
72,16,10.0,0.2272294063431937
43,75,10.0,0.09158183518890924
32,59,10.0,0.02857990418605898
40,73,10.0,0.1682451099530072
44,19,10.0,0.22070426612483346
48,67,10.0,0.029463786768737968
15,59,10.0,0.11125743873367837
37,48,10.0,0.034749727231716425
48,29,9.900000000000002,-0.043231450284025606
51,48,9.9,0.03172568764033914
10,48,9.9,0.016366109019646486
59,3,9.9,0.021419499700162308
35,48,9.9,0.0034181571257165108
4,46,9.9,0.1094726472442794
26,75,9.9,0.10677624973645322
68,27,9.9,0.0930729876126552
24,48,9.8,0.0758689688007831
59,74,9.7,0.016839834440739408
1,48,9.500000000000002,-0.0037133502422512657
44,11,9.5,0.15768516283686562
43,57,9.5,0.14042656654269106
6,55,9.5,0.2240364885618892
48,38,9.5,0.06945239356314409
32,43,9.4,0.04974746015401546
41,48,9.4,-0.028452405748609917
48,43,9.4,-0.042291912053292136
18,43,9.3,0.06890292667578696
54,44,9.3,0.06274444490446937
74,70,9.3,0.14914992952154135
19,48,9.3,0.02275932908217036
13,33,9.2,0.10214170135751573
14,34,9.2,0.0766512298824954
4,48,9.1,-0.012146065438169562
20,60,9.1,0.08975836380361409
75,36,9.0,0.17931566088711587
41,47,9.0,0.09538872594984156
23,20,9.0,0.1822501828194716
23,38,9.0,0.2091617275915104
29,68,9.0,0.0823120691572595
9,59,9.0,0.02810707758753449
62,71,9.0,0.12799767304502235
39,70,9.0,0.16290450989272046
63,20,9.0,0.13710268133278505
41,4,9.0,0.10076220041105433
4,43,9.0,0.04579207703565144
48,18,9.0,0.044269178063848696
67,73,9.0,0.08476082988775299
48,19,9.0,0.07020020906318138
58,73,9.0,0.10273287799575503
29,71,9.0,0.07576344880776857
37,59,9.0,0.05392668610629287
43,73,9.0,0.04610538529747547
37,54,9.0,0.0983560341843273
73,15,8.900000000000002,0.10360695338854843
20,39,8.9,0.13770051208975995
48,27,8.8,-0.012790215000980187
73,66,8.8,0.00985418034455213
59,37,8.799999999999997,0.017964323803007432
1,43,8.700000000000001,0.04564838385157615
54,9,8.700000000000001,0.03422177868829965
29,60,8.7,0.04941649020769865
56,3,8.7,0.09061168299872964
73,46,8.600000000000001,0.043208975898365004
54,66,8.600000000000001,-0.0056657724344467905
59,51,8.6,0.02289644050594324
35,43,8.6,0.04688205666231839
45,34,8.6,0.07749434718666777
68,58,8.6,0.09598640936753376
8,48,8.500000000000002,-0.014807069781316544
13,14,8.500000000000002,0.08259468060115213
48,28,8.5,0.033480561378073675
60,68,8.5,0.1225232438638433
14,4,8.5,0.10111275717684827
55,66,8.5,0.14142977725922262
60,59,8.5,0.01361350850008673
59,75,8.5,-0.004931955676669725
59,1,8.400000000000002,0.0006398997270906023
12,35,8.4,0.11531632896183665
73,41,8.4,0.008369279844035458
59,21,8.399999999999999,0.010813669891870348
10,60,8.399999999999999,0.10908871169418052
45,43,8.3,0.03293497740278413
59,25,8.3,0.04332845553933516
54,63,8.3,0.02446524233364269
75,48,8.3,-0.0159510020872151
73,58,8.3,0.04328849811897509
56,27,8.3,0.05020116588241347
65,48,8.200000000000001,-0.03668143511844375
65,37,8.200000000000001,0.10236920793153999
63,4,8.2,0.11736486005970005
43,14,8.2,0.0518683050342138
12,11,8.2,0.10451968663516527
48,60,8.2,-0.004428105494242597
71,48,8.100000000000001,-0.004908704173654422
16,75,8.100000000000001,0.09618135520619144
13,16,8.100000000000001,0.08429043650843285
18,48,8.1,-0.005525466430260122
16,39,8.0,0.13523892938127147
16,50,8.0,0.1333994065959195
58,75,8.0,0.12118203798466172
60,67,8.0,0.09827570820693428
71,36,8.0,0.1779336640734869
75,54,8.0,0.0547081558110252
55,4,8.0,0.1918615588318392
17,29,8.0,0.062328346515528925
5,69,8.0,0.1742713663064015
48,69,8.0,0.03906869884714277
43,49,8.0,0.11228989446674367
6,14,8.0,0.12251957767219357
48,13,8.0,0.01888966404707217
6,16,8.0,0.1298489374320746
60,20,8.0,0.11665588805122472
6,32,8.0,0.13325114873928914
43,10,8.0,0.10534790094288426
46,34,8.0,0.07939685389079752
68,66,7.900000000000001,0.04632316797605041
16,59,7.9,0.0043069713120857216
59,7,7.800000000000002,0.0320376188681119
60,48,7.8000000000000025,-0.026392898336911698
54,26,7.8000000000000025,0.010132355753497168
21,48,7.8000000000000025,0.004023035712305397
48,23,7.8,0.03986650835210721
29,54,7.8,0.0014733938553012586
25,11,7.8,0.163517116444805
73,63,7.8,0.030465700530644707
73,9,7.8,0.03491395857382966
59,15,7.7,0.030222529768034287
34,29,7.7,-0.0012767630371545568
65,14,7.7,0.05990939085422858
26,28,7.7,0.10107876834213553
10,43,7.6999999999999975,0.04703299762678002
28,67,7.6,0.10966291095604196
32,48,7.6,-0.03227717865821538
73,27,7.6,0.014013673304722134
59,32,7.500000000000001,-0.02373222781064922
39,67,7.5,0.13240970556907672
54,34,7.5,0.003971702903147311
63,11,7.5,0.0934813883903114
63,62,7.5,0.08989884138914472
66,13,7.5,0.06297435114743404
34,46,7.5,0.05323298606353701
41,36,7.5,0.1309205794740045
12,20,7.5,0.11533459476504995
29,61,7.5,0.10024132295216724
44,64,7.5,0.14213038625274468
75,13,7.5,0.10865107240622976
66,48,7.400000000000001,-0.07365840802039075
66,41,7.400000000000001,0.003516826286809856
45,59,7.4,-0.007203745508241473
35,29,7.3000000000000025,0.02231665566157125
20,58,7.3,0.06767692910295106
20,5,7.299999999999999,0.1044437086132196
64,37,7.299999999999999,0.10991204972644784
68,43,7.200000000000001,0.020286340828237645
38,48,7.200000000000001,-0.005429689791123635
1,58,7.2,0.07942233549251418
33,12,7.2,0.08701862788096465
54,46,7.2,0.010668884651953859
43,20,7.2,0.07369694292286091
31,31,7.2,0.12680307563719467
45,41,7.2,0.03647889113597755
59,58,7.2,-0.02834095438522935
25,32,7.2,0.1490383026030914
54,29,7.2,-0.04640998545474842
50,66,7.100000000000001,0.05111419496837411
71,43,7.1000000000000005,0.0387471947517284
62,48,7.1000000000000005,-0.031276636501117894
65,43,7.1000000000000005,0.006160542960043015
36,41,7.1000000000000005,0.0777893780201724
17,54,7.1000000000000005,0.07099369166523055
66,58,7.1000000000000005,0.034713974636361285
20,29,7.1,0.003492901739233608
50,25,7.1,0.14603657220298782
63,56,7.1,0.0779019676840647
20,32,7.000000000000001,0.06325869001164973
47,66,7.000000000000001,0.028642258511121895
59,8,7.000000000000001,-0.02461148907511593
68,21,7.000000000000001,0.09441438009904712
63,12,7.0,0.08788790559742488
41,13,7.0,0.07535975635701747
29,45,7.0,0.03020782178414148
41,19,7.0,0.1125206386977573
15,11,7.0,0.15595008593106066
43,16,7.0,0.04137422804459193
40,59,7.0,0.06812397500124831
44,59,7.0,0.03315428713336332
29,29,7.0,-0.032215268070099806
53,68,7.0,0.13696658124859998
29,66,7.0,-0.010403097710544072
58,5,7.0,0.13609103726873334
29,26,7.0,0.015549308450564847
12,47,7.0,0.09377678177765067
60,22,7.0,0.08022873971329071
29,36,7.0,0.09798285600245467
37,66,7.0,0.0686294704897847
44,10,7.0,0.1604310778920088
25,68,7.0,0.16987930395621728
9,36,7.0,0.15188665713052202
63,36,7.0,0.14984611857773664
58,17,7.0,0.1381195534538091
59,47,7.0,-0.018519946046118202
9,54,7.0,0.04383914254490594
60,54,7.0,0.035901647112462534
74,68,7.0,0.12335098837827263
12,56,7.0,0.07673831992113267
72,75,7.0,0.18938296918675354
16,26,7.0,0.06022870011978727
26,54,7.0,0.02139913302361373
12,38,7.0,0.13333350151338866
27,13,7.0,0.09180962065416852
37,13,7.0,0.12976166662198946
49,11,7.0,0.12441724366124254
48,4,7.0,0.0003544914839940793
6,47,7.0,0.12952357002786888
67,50,7.0,0.12589022351209553
12,73,7.0,0.054780653200106534
67,36,7.0,0.1512661113801566
3,36,7.0,0.16969176395068786
29,11,7.0,0.033586066163068286
71,17,7.0,0.13054975553529824
74,54,7.0,0.05993310541950315
40,26,7.0,0.13697851782504622
40,54,7.0,0.11136455079131996
58,13,7.0,0.12150353343476847
62,43,6.900000000000001,0.023242961912471185
38,43,6.9,0.0475326898964136
37,43,6.9,0.05139578139795381
73,37,6.9,0.047181194209695465
56,66,6.8000000000000025,0.008158164620243633
67,48,6.8000000000000025,-0.033276443705966614
33,43,6.8000000000000025,0.01856412919439624
47,43,6.8000000000000025,0.009902465271081176
16,48,6.8000000000000025,-0.041853835954495135
23,48,6.8000000000000025,0.0091122578680593
39,73,6.8,0.08649608421047343
3,65,6.8,0.08059542705973519
11,69,6.8,0.11617338824699755
29,63,6.8,0.019793026284443856
14,36,6.8,0.12617983418425818
63,26,6.8,0.06412846866410908
59,31,6.8,-0.009500593879147031
14,43,6.700000000000002,0.0009783857990229002
29,48,6.700000000000001,-0.08783010560322435
59,67,6.700000000000001,-0.02780740444495421
56,65,6.700000000000001,0.02909489347259867
54,60,6.7,0.003391466894895113
13,29,6.7,0.004828080828883304
75,28,6.7,0.10307629485886924
7,75,6.7,0.14139178245803294
22,27,6.7,0.05498258954934415
56,6,6.6999999999999975,0.059908840978027365
57,48,6.600000000000001,0.009395259540240107
73,34,6.600000000000001,0.00302176998076957
59,60,6.6000000000000005,-0.04085233929033186
34,44,6.6000000000000005,0.0618063344162378
61,48,6.6000000000000005,0.014104341353405313
34,9,6.6000000000000005,0.041616245080569284
12,72,6.6000000000000005,0.1527139620984057
68,74,6.6,0.07799263152345616
9,48,6.500000000000001,-0.037268345020444
11,29,6.500000000000001,0.008821994854896797
59,61,6.500000000000001,0.024110110151880727
56,75,6.500000000000001,0.04787317015607801
17,48,6.500000000000001,-0.011931102473012479
57,68,6.5,0.14362488105735052
58,60,6.5,0.08732102988768313
9,60,6.5,0.07058246306239511
12,19,6.5,0.1312915498001385
29,56,6.5,0.016391560970776386
60,62,6.5,0.06757300393065571
55,59,6.5,0.06651829471745717
1,46,6.5,0.06377007490788501
23,39,6.5,0.1610623499375356
14,6,6.5,0.06643749560008101
10,46,6.5,0.0786167153511684
60,18,6.5,0.09994056241759122
59,16,6.4,-0.043383895370022685
31,28,6.4,0.11767658933901765
64,48,6.4,-0.04090543384910167
50,21,6.4,0.10059153850063256
14,14,6.4,0.040235030765554666
12,62,6.4,0.07212846888709562
54,1,6.4,0.014452392045803009
3,53,6.4,0.1305079224137223
51,51,6.4,0.12692339789189827
47,27,6.4,0.038618338032540375
67,43,6.3000000000000025,0.01586186514880372
50,41,6.3000000000000025,0.041390738101678176
59,65,6.3000000000000025,-0.058311070721219264
14,45,6.3000000000000025,0.050101082377230564
13,40,6.3,0.11325602140580365
38,62,6.3,0.09293360474325743
13,15,6.3,0.10902688123851338
26,43,6.3,-0.005715557716478474
14,65,6.3,0.03231422315610576
60,43,6.3,0.008626081582731085
66,27,6.200000000000001,0.000985808351284892
48,75,6.2,-0.02446105991812081
19,43,6.2,0.03598770775417442
63,71,6.2,0.08482624418364121
11,54,6.2,0.02567957870567904
10,14,6.2,0.06713331711254986
60,69,6.2,0.10234437347558001
32,28,6.2,0.08722028859520699
66,55,6.2,0.08656340831968297
16,34,6.2,0.044831213278814966
44,67,6.2,0.10882824973477176
71,54,6.2,0.03970612689940156
65,64,6.2,0.06419834472578194
6,68,6.2,0.12686740976319866
31,29,6.2,0.024446013271170783
62,61,6.2,0.12841617213457213
75,43,6.1999999999999975,0.010693363557433406
43,48,6.1000000000000005,-0.08137383285431153
1,27,6.1000000000000005,0.04169002689794176
18,29,6.1000000000000005,0.01550303002552996
54,37,6.1,0.021115893742592318
38,58,6.1,0.08793718022563625
14,48,6.1,-0.06559454218017165
65,28,6.000000000000001,0.07152354289162716
47,46,6.000000000000001,0.046561780953473006
59,11,6.000000000000001,-0.04210403447262204
62,47,6.0,0.07464901268594222
62,20,6.0,0.08779843942127638
60,66,6.0,0.01884215363325997
62,11,6.0,0.06691270757275439
11,73,6.0,0.034472487418628434
60,73,6.0,0.03149087239245902
11,17,6.0,0.0983165982364921
62,50,6.0,0.10530354600214577
60,70,6.0,0.07275375244893771
38,5,6.0,0.12206503136253588
14,54,6.0,0.005112203372733854
27,19,6.0,0.11074121771650433
75,5,6.0,0.09708984772391373
43,45,6.0,0.028982440693136782
52,26,6.0,0.17895397322435866
6,50,6.0,0.1419398877909666
74,59,6.0,0.0002761767540713878
8,29,6.0,-0.000219306675837302
35,41,6.0,0.02626402843885037
44,20,6.0,0.12284614325513585
27,70,6.0,0.06794685885966813
29,14,6.0,0.0020416453484513432
29,59,6.0,-0.06859134584240051
44,54,6.0,0.05901450712460118
3,20,6.0,0.10833370522206187
7,20,6.0,0.14821665644613755
7,59,6.0,0.04184264238773271
48,54,6.0,-0.0716255196594416
48,36,6.0,0.03467737098624093
29,10,6.0,0.05663032928487625
37,29,6.0,0.029914527960521794
40,11,6.0,0.13636544996386646
58,39,6.0,0.12670351854548706
32,20,6.0,0.07991722770799788
33,35,6.0,0.0714880909344215
6,57,6.0,0.15677546352462104
72,39,6.0,0.2094852092863888
63,50,6.0,0.1063136105249125
15,71,6.0,0.1504626553486225
26,50,6.0,0.0862435261744147
67,68,6.0,0.08876781796330141
16,54,6.0,0.017908993589206584
55,67,6.0,0.14612405563988565
26,13,6.0,0.06471891452043455
5,11,6.0,0.10244887725821797
40,16,6.0,0.12861865698972186
17,50,6.0,0.1334460100512318
43,39,6.0,0.07248106650215078
48,64,6.0,-0.015205359919651187
59,71,5.900000000000001,-0.030633111074936326
70,43,5.9,0.017767644878309966
26,34,5.9,0.026433357573321683
27,43,5.9,-0.003090574403393763
59,69,5.9,-0.00741428703471392
59,72,5.9,0.028911007892660975
18,9,5.9,0.07045126255188203
33,66,5.9,0.018787490441177786
14,74,5.9,0.053982174978545225
38,41,5.9,0.0492091201556336
47,63,5.9,0.043001764694499435
27,26,5.9,0.037741678031194166
54,31,5.9,0.01794300089043373
41,3,5.8000000000000025,0.04735590707600736
35,27,5.8000000000000025,0.038651501380459634
75,49,5.8000000000000025,0.1084018263916946
34,6,5.8000000000000025,0.04309916583515172
40,68,5.8,0.1517235620938181
73,44,5.8,0.022828956532821427
20,66,5.8,0.0036944610478749007
54,75,5.8,-0.0025565219047640995
41,26,5.8,0.019763099691930897
64,43,5.700000000000001,0.003838253866215096
66,15,5.700000000000001,0.06096873909409343
59,70,5.700000000000001,-0.03664723421369637
59,57,5.700000000000001,0.005718834615225967
4,37,5.7,0.07348836395660821
63,60,5.7,0.05393625067745232
75,29,5.7,-0.0042173526349285045
73,72,5.7,0.07964613802071308
59,5,5.7,-0.016171776473032726
19,74,5.7,0.092986306828994
5,67,5.7,0.09960034116269603
46,44,5.7,0.07455008800831064
27,62,5.7,0.048183628104645534
55,32,5.7,0.13253264230885922
21,29,5.6000000000000005,0.01959383071764281
26,60,5.6000000000000005,0.03207021348533757
20,67,5.6000000000000005,0.046037462474755125
36,58,5.6,0.08593458333474305
13,30,5.6,0.13291401169005918
10,44,5.6,0.08432784164439075
20,23,5.6,0.08268187086239309
51,62,5.6,0.08156225023732536
22,43,5.500000000000001,-0.0012492347962441426
35,22,5.500000000000001,0.057085600468437823
47,44,5.500000000000001,0.05949605968778516
4,58,5.500000000000001,0.04570160961186743
34,21,5.5,0.0451317780785777
50,63,5.5,0.05576289312449175
61,56,5.5,0.1001961240732746
1,44,5.5,0.06771058806998513
66,31,5.5,0.031479015382054526
13,3,5.5,0.05825266271524905
67,28,5.5,0.0838956031254463
48,30,5.5,0.044945415247459625
48,11,5.5,-0.037452447877851264
14,17,5.5,0.07150615759890741
12,12,5.5,0.061107533716149465
6,17,5.5,0.12649591273064542
10,11,5.5,0.06858412500313144
27,28,5.5,0.07199833915100788
5,59,5.5,0.007775546426756273
10,25,5.5,0.11810257328346856
70,68,5.5,0.08774317222275645
58,23,5.5,0.1163228680332903
41,70,5.5,0.04226323196046455
42,48,5.5,-0.005489027463164853
5,26,5.5,0.07490646390786411
18,27,5.400000000000001,0.04325529194680405
73,31,5.400000000000001,0.020970348509941672
56,58,5.4,0.02214570826771858
26,49,5.4,0.08237359582457851
4,59,5.4,-0.0361004344259548
12,4,5.4,0.06945826615673363
3,4,5.4,0.08831863464324674
20,1,5.4,0.04646546794795476
65,75,5.4,0.036497894211512866
26,63,5.4,0.02605507083500261
13,60,5.4,0.03817112336102616
28,55,5.4,0.12824447417598614
23,43,5.4,0.041014303598222515
28,43,5.4,0.009338197580050368
14,41,5.300000000000002,-0.0046659994664074896
64,29,5.300000000000002,-0.00972526958464273
13,11,5.300000000000002,0.04438165389037598
34,25,5.300000000000002,0.07338719540063103
19,41,5.300000000000002,0.03780316870943288
65,44,5.300000000000002,0.04730084297442425
49,48,5.300000000000002,-0.02172089420040017
54,16,5.3,-0.020358839427412973
35,21,5.3,0.06945015919551001
59,33,5.3,-0.05948276552660608
13,25,5.3,0.09371043700144988
16,43,5.3,-0.01065050975280052
54,59,5.200000000000001,-0.09887799537498823
4,69,5.200000000000001,0.08027023844389898
