a_id,b_id,count_east,east_consistency
2,98,91.49999999999996,-0.00015322026681523367
70,2,91.3,-0.037881141617940484
23,2,91.09999999999998,0.01273069006571352
2,69,90.7,-0.004945403738654868
2,95,88.70000000000003,0.02285917426586541
2,102,88.09999999999997,0.01724289446676725
32,2,87.50000000000004,0.05207785281628269
43,2,84.39999999999998,-0.03332039486659494
24,2,84.29999999999995,-0.014509116142029637
52,2,83.8000000000001,-0.043359952889106344
2,111,83.20000000000005,-0.014041957451338289
2,127,81.80000000000003,-0.0016536164284807091
69,2,81.69999999999997,-0.018224720933926006
2,109,81.00000000000007,-0.03999099682162339
114,2,80.30000000000005,0.024139906112800112
149,2,80.29999999999998,0.0342200387384987
2,43,80.20000000000006,0.0035558683714469806
2,62,79.50000000000001,-0.010622422625602772
2,90,79.40000000000003,-0.05359556934709881
97,2,79.20000000000002,-0.026722026153383625
139,2,79.00000000000001,0.008122270483009038
2,22,78.20000000000002,-0.00376003725167073
17,91,77.90000000000002,0.10455734652287758
2,66,77.10000000000005,0.03201956769608571
36,36,77.0,0.4428219460965603
2,122,76.69999999999997,0.0007009065395836583
2,86,76.30000000000005,0.024007316367361
31,2,76.19999999999997,0.009959115609290789
2,124,76.0000000000001,-0.02240193858349126
40,2,75.90000000000003,0.04321962816699254
2,20,75.89999999999998,-0.0031086059167384017
76,76,75.7,0.2421886918436334
2,54,75.59999999999997,-0.0177692781944362
2,149,75.49999999999997,0.014682754428395436
134,2,74.90000000000002,-0.005291809556762395
2,3,74.69999999999997,0.019847874471441294
2,141,74.20000000000003,-0.08607868195772911
2,28,74.0,0.01894954122949359
2,40,73.20000000000002,0.018515408659902245
101,2,73.19999999999997,0.04668182880155662
66,2,73.00000000000007,0.015143426435503964
2,23,72.2,-0.011493352166639683
113,2,72.0,0.010122072041222653
2,37,71.8,0.023444103642193858
83,2,71.7000000000001,-0.01574413304157191
146,2,71.60000000000002,-0.009293904706525089
2,140,71.29999999999998,0.020048996537655548
73,2,70.80000000000003,0.03868569225508854
110,2,70.40000000000003,-0.012584919986230443
92,2,70.2,-0.006644940551774036
86,2,69.20000000000003,0.010915167041457842
2,148,68.00000000000001,-0.05569163173718988
49,18,68.0,0.21181007286323486
125,2,67.7,-0.012491226447420569
2,130,67.7,0.006750413753359905
25,2,67.00000000000001,-0.03188059773335053
2,101,65.79999999999995,0.022995585563052288
2,33,65.69999999999999,0.008522624928821337
2,60,65.59999999999997,0.01659624125871651
19,2,65.20000000000002,0.019906171742152028
2,25,64.80000000000008,0.009005877205195491
96,2,64.69999999999997,-0.0821286564526066
60,2,64.4,0.03782426208802007
2,150,63.90000000000001,0.013243384674183355
20,2,63.49999999999997,-0.02546377545945334
2,48,63.00000000000001,-0.007002260295933365
2,75,62.8,-0.0145886296627145
2,97,62.500000000000064,-0.055437708886174546
46,2,62.40000000000001,-0.016474999661083865
145,2,62.300000000000026,-0.07357994947683205
2,32,61.99999999999999,0.011271349891375052
45,2,61.90000000000002,-0.05837379848079891
133,57,61.8,0.21153907494686994
2,132,61.8,0.02461305306541101
3,2,60.99999999999997,0.0013181408844614
2,138,60.9,-0.02211385581200861
48,2,60.80000000000004,0.018037012677273638
2,29,60.600000000000016,-0.012206535749440217
57,133,60.60000000000001,0.20776352169794104
2,145,59.3,-0.07044657388287764
2,78,59.000000000000036,0.011740807851454765
7,2,58.70000000000007,-0.05603835676965054
150,2,58.10000000000004,-0.007989752438968475
2,108,58.1,0.006702035921149708
78,2,57.9,-0.027626460181244532
122,2,57.4,-0.03224427302363521
140,2,57.399999999999984,0.005058551902971064
57,80,57.100000000000016,0.20077855290191984
2,71,56.80000000000002,-0.06446256748338516
2,117,56.600000000000016,-0.020812581637524055
91,107,56.39999999999996,0.12765691212319533
18,49,56.3,0.11390292103814897
76,36,56.3,0.29832367557603173
2,72,56.09999999999998,0.0036954111954808667
2,46,55.90000000000003,0.0023701817857568015
54,2,55.80000000000002,-0.014514870563319933
2,134,55.300000000000026,-0.03814916691608813
141,80,54.899999999999984,0.26501688882746943
11,2,54.69999999999999,0.030231007000426226
2,31,54.50000000000005,-0.026044670976066213
49,2,54.20000000000004,-0.11024892251171982
49,1,54.0,0.21195976550770354
2,92,53.6,-0.005741586367115029
115,2,53.40000000000001,-0.02599602642758454
148,2,53.30000000000005,-0.03957918078046272
29,2,52.99999999999999,-0.0387832867717369
80,57,51.60000000000001,0.18210267381117462
2,114,51.40000000000007,-0.01607061835290477
18,107,51.09999999999997,0.05919397041449962
104,17,51.00000000000001,0.12309643165117118
131,2,50.3,-0.02102043917582711
68,2,50.20000000000001,0.015787024829315887
59,50,50.1,0.11075241913562653
2,94,49.8,0.010606004512315048
17,104,49.20000000000001,0.11535447557864827
112,2,48.50000000000003,0.030407573797913232
50,59,48.0,0.15856730363206362
109,2,47.50000000000002,-0.046830151261282656
59,18,47.29999999999999,0.08345010730464897
82,2,47.0,-0.04211018024243057
2,13,46.7,-0.031022493058263368
2,35,46.6,0.058228692437990594
58,2,46.50000000000002,-0.015820869403277076
63,2,46.4,-0.006560305798860762
41,80,46.20000000000002,0.20128887033579781
2,119,45.600000000000016,0.008897311747767013
13,2,45.30000000000002,0.015278534272504606
100,100,45.1,0.3845834845002608
143,1,44.9,0.07804537567606049
2,51,44.10000000000001,-0.007744152493346565
2,103,44.1,-0.0005753614764099815
93,93,44.0,0.40677888920794947
49,50,44.0,0.16056493062385227
61,2,43.50000000000002,-0.07718681553569799
143,50,43.4,0.05469954752522556
2,110,43.00000000000003,-0.057839310814965614
16,77,43.0,0.348069913425663
136,2,42.90000000000001,-0.009835556357242299
2,116,42.9,-0.01323070675192306
80,41,42.8,0.19272151472113233
2,112,42.2,0.02366338021076363
18,59,42.0,0.12078109624419464
80,74,41.90000000000001,0.23665643866479036
50,49,41.8,0.0877100993005189
132,2,41.50000000000001,-0.018215914733674385
18,34,41.300000000000026,0.09106832646379513
2,73,40.9,-0.023056070094869683
119,2,40.7,-0.029998163802387214
2,82,40.30000000000001,-0.01850384833225464
96,96,40.0,0.4011524857853015
34,50,40.0,0.15543350440059878
59,30,39.9,0.23609062795824354
8,30,39.7,0.24672002323717152
36,90,39.5,0.3614252881540469
2,136,39.40000000000003,-0.045950039266601926
2,113,39.3,-0.05208226424966941
15,18,38.99999999999999,0.0562500183188953
28,2,38.7,-0.0393421621638716
143,18,38.2,0.01896517498927278
33,2,38.2,-0.043009535241382055
18,30,38.10000000000001,0.03794907564428178
2,58,38.1,-0.00583564487794079
6,6,38.0,0.29328381161330774
104,65,38.0,0.22339886658911745
50,30,38.0,0.05480098464994834
117,2,37.2,-0.09832077354895238
2,120,37.2,-0.007121574205072587
75,110,37.0,0.5505770150473619
34,18,37.0,0.12560856750212532
108,2,37.0,-0.05191544547679439
56,30,36.90000000000001,0.25722131378833546
2,123,36.8,0.029360871958171785
2,11,36.3,-0.007432219883463224
17,107,36.3,0.1016300941762707
121,2,36.2,-0.0714393010675949
18,91,36.1,-0.09415878738045148
61,39,36.0,0.4041428205993485
75,2,35.799999999999976,-0.06591643836762358
18,16,35.6,0.05836554589571667
65,133,35.5,0.22714135895630205
116,2,35.1,-0.02200588870752219
30,50,35.0,0.08905108219308168
99,99,35.0,0.39079836507474114
121,18,35.0,0.19318581646473415
79,96,35.0,0.42041623328688416
50,43,35.0,0.18879105460853818
65,104,34.60000000000001,0.21208097691410188
1,107,34.6,0.042093657797672386
50,107,34.40000000000001,0.022446595357511173
2,137,34.1,-0.000801712859475175
109,18,34.0,0.18002349884190638
45,133,34.0,0.2724891549896873
8,18,34.0,0.04887633117158525
121,50,34.0,0.20672998410648905
2,55,33.79999999999999,-0.08166825682812968
18,87,33.300000000000004,0.059190804090815466
57,74,33.3,0.19932321597559313
74,80,33.2,0.23902702172426388
18,89,33.1,0.02423984346842854
30,18,33.0,0.06297660517479904
51,2,32.90000000000001,-0.04503830674486537
147,147,32.5,0.3892170498949511
142,57,32.4,0.20642378895928254
80,141,32.2,0.22255339835841836
120,2,32.2,-0.009242135703217564
94,2,32.19999999999999,-0.02353566401672286
15,91,32.00000000000001,0.07850934256815548
45,104,32.0,0.2517820265210086
80,76,32.0,0.10052206815441572
141,133,32.0,0.17562958069494397
89,91,32.0,0.11211418780637288
37,2,31.99999999999999,-0.038717218397499774
15,1,31.4,0.06277643165258785
91,18,31.3,-0.10907553586198365
107,18,31.2,0.036606662147078944
79,2,31.199999999999992,-0.12421586228016682
76,90,31.0,0.24325284717642162
18,8,31.0,0.08033761401651378
30,8,31.0,0.295123665423252
50,16,30.8,0.055738853529926406
2,19,30.69999999999998,-0.05893909571015631
137,2,30.59999999999999,0.01928123055284297
107,91,30.5,0.08214162365956429
35,2,30.4,0.007397858314970828
103,2,30.2,-0.028995721014992426
1,76,30.00000000000001,-0.005405326239734581
30,59,30.0,0.28716896393255237
21,87,30.0,0.3359643860508345
74,57,30.0,0.22007789752000864
142,80,29.90000000000001,0.19735055643228783
43,18,29.9,0.10367072936045246
57,142,29.9,0.23309933096027668
102,2,29.89999999999999,-0.08009372523456508
76,41,29.8,0.1441242886419664
15,89,29.70000000000001,0.19505993392759258
41,76,29.40000000000001,0.12019994170891932
18,76,29.4,-0.043081837173347355
18,143,29.2,0.01945178569668638
59,21,29.10000000000001,0.26737888100711266
30,1,29.0,0.08092881491896381
18,15,29.0,0.06843854195029843
7,91,29.0,0.17096519240188207
89,18,29.0,0.050182566761935284
87,18,28.800000000000004,0.03895941108705678
65,65,28.7,0.29007174610727415
10,2,28.7,0.004083267589319062
1,30,28.6,0.035698477379111956
133,65,28.3,0.189137713594892
62,2,28.2,-0.07571504652162475
121,1,28.0,0.19495932364181476
61,31,28.0,0.46448104595490053
109,50,28.0,0.16894341315369463
126,99,28.0,0.39469251435730757
107,80,28.0,0.15735375522584563
28,6,28.0,0.39163663118929837
16,149,28.0,0.3647883596450105
77,50,27.800000000000004,0.07191983769401472
145,50,27.8,0.11157986870026745
43,50,27.799999999999994,0.1111612308247292
80,107,27.70000000000001,0.10919683698523805
126,2,27.7,-0.13268901962486818
1,49,27.6,0.04977461825857802
1,34,27.5,0.07063167315669884
72,2,27.499999999999986,-0.05446563348597652
59,16,27.40000000000001,0.20674831950026556
91,89,27.40000000000001,0.049414109146779066
18,33,27.3,0.16485964708081188
50,143,27.2,0.02694022851595809
91,76,27.0,-0.004017757816522807
133,104,26.9,0.07611452301502726
1,143,26.7,0.042853351274174355
18,109,26.600000000000005,0.09309231889810156
142,74,26.40000000000001,0.2577399094276564
77,18,26.4,0.047644496959574074
1,87,26.3,0.0628794186651569
50,52,26.3,0.08374734596832199
105,2,26.2,-0.010127101093856342
39,113,26.0,0.3863442297057917
91,15,26.0,0.10296601083556971
61,6,26.0,0.32953901501350125
50,8,26.0,0.07321957603919292
16,97,26.0,0.31349098414471005
74,142,26.0,0.3294430117138954
50,145,25.6,0.11396720366363122
56,91,25.6,0.08085802555195663
9,9,25.6,0.31797947335645355
143,91,25.300000000000004,0.014568415564364116
50,34,25.2,0.04095523482164026
76,77,25.2,0.18862811413795658
17,15,25.0,0.13400425787125936
91,34,25.0,0.07234463819972618
61,113,25.0,0.4586745734394884
6,113,25.0,0.3621503877710104
33,55,25.0,0.4949470210467195
2,139,25.0,-0.11112479826917815
87,30,24.999999999999996,0.18740763801223453
59,1,24.800000000000004,0.031886312329213046
57,107,24.700000000000006,0.09253590448214077
123,2,24.7,-0.03394893656463229
145,1,24.3,0.11041147660078933
62,17,24.2,0.2515461898657467
50,121,24.2,0.09860172002653902
41,74,24.100000000000005,0.18343236569551538
24,24,24.0,0.37382024356006555
49,91,24.0,0.10423763553510519
39,39,24.0,0.25574480050025045
13,50,24.0,0.20967523381796827
109,1,24.0,0.16402463586852398
99,139,24.0,0.3998343418793085
39,31,24.0,0.3581857650821671
21,56,24.0,0.3526410089296101
111,50,23.9,0.07951745778389072
2,105,23.8,-0.012007249533543164
71,18,23.700000000000006,0.058881270897568845
141,41,23.7,0.16885453277657894
5,5,23.5,0.37412609330609564
76,100,23.5,0.17688480389168573
91,59,23.5,0.08959736163224803
50,75,23.5,0.1449450401734648
56,89,23.4,0.19197678309142543
111,18,23.300000000000004,0.05902395040906996
141,18,23.300000000000004,0.0009040026959134674
91,30,23.3,0.02393808290218394
93,18,23.3,0.052478153772904296
50,87,23.200000000000006,0.02864650530744629
133,107,23.200000000000006,0.08509575754391539
91,7,23.2,0.08932791281000664
15,17,23.100000000000005,0.07639513332839874
59,91,23.000000000000004,0.03505516369162141
7,1,23.0,0.12522894372666923
1,15,23.0,0.07234615674419588
126,122,23.0,0.40813956665139023
52,39,23.0,0.2821879617585895
30,67,23.0,0.28786359871874323
34,91,23.0,0.1072077269201066
128,128,23.0,0.29444365176999293
8,50,23.0,0.016013910066763254
133,117,23.0,0.26056933133624427
50,94,22.9,0.1919943635038877
2,63,22.7,-0.07882230968339406
17,62,22.300000000000004,0.18061311059123814
50,76,22.3,-0.059112429169416246
110,50,22.3,0.12054597870631045
8,34,22.20000000000001,0.19771476552008474
147,9,22.2,0.3138595358475477
18,43,22.2,0.10701526848463308
70,83,22.10000000000001,0.30498323332882493
143,17,22.00000000000001,0.0378915006025497
79,24,22.0,0.37303497439613414
6,31,22.0,0.3266307584541292
34,8,22.0,0.2852087880017759
34,1,22.0,0.08866111607435909
96,115,22.0,0.3932185300426445
18,111,22.0,0.08657246832462183
107,133,21.8,0.11973766167942762
77,30,21.700000000000006,0.18648219273311936
2,68,21.599999999999994,-0.06114141705060622
18,121,21.500000000000004,0.06686629708960938
16,6,21.5,0.2063201998892771
76,99,21.5,0.19164050729793433
79,20,21.5,0.3903110468325635
18,93,21.5,0.04534686534423808
71,50,21.400000000000006,0.06278480496836139
141,17,21.300000000000004,0.07681416865697584
1,16,21.3,0.026493394203194465
2,115,21.2,-0.11686245903663724
141,57,21.000000000000007,0.11545212784153795
16,93,21.0,0.24351572311044922
100,9,21.0,0.27625349212134903
26,26,21.0,0.2512940532323083
50,15,21.0,0.04283472105982195
96,139,21.0,0.37346563739919647
62,91,21.0,0.18985582748183683
50,82,21.0,0.17851488528437195
107,17,21.0,0.07373753103769225
52,77,21.0,0.2792214062955797
107,57,21.0,0.11421707745639806
17,143,21.0,0.06224063878650379
89,56,21.0,0.2616294935850863
80,142,20.8,0.18021130981246844
135,135,20.8,0.3703549740758638
141,91,20.7,0.0328920640532868
15,50,20.7,-0.0073793708168341165
8,1,20.7,0.019986485783920177
25,18,20.500000000000004,0.08165751854103193
8,91,20.5,0.03126826837626055
50,129,20.5,0.006604480624998977
104,45,20.4,0.13973738416975187
9,80,20.399999999999995,0.16472145241737748
50,13,20.3,0.14508001896076372
8,21,20.200000000000014,0.22236921546748253
129,50,20.2,0.007086830507969086
111,30,20.100000000000005,0.20245578550915322
80,5,20.1,0.20203173498027863
148,111,20.0,0.3766979032771812
122,122,20.0,0.3965556107591892
107,143,20.0,0.1588940883622053
39,134,20.0,0.3161743713414
18,25,20.0,0.12349762039172164
74,41,20.0,0.19692596956075137
1,59,20.0,0.05463705937392
7,17,20.0,0.1588671410791599
1,8,20.0,0.057114941161142685
75,26,20.0,0.34478565242418685
50,109,19.9,0.07096663873427093
91,16,19.9,0.032023235267669745
133,45,19.8,0.146034444226636
17,76,19.8,-0.005649354665617482
18,79,19.700000000000006,0.04957197971084798
56,18,19.7,0.0010114631171549606
87,1,19.600000000000005,0.024683731335994937
18,145,19.6,0.06255010819166386
17,89,19.500000000000004,0.0420462453726432
50,60,19.5,0.14094328916490154
87,50,19.5,0.007320887900671024
1,89,19.4,-0.007705791459842616
110,143,19.3,0.26125107634598693
104,133,19.3,0.03338160317192511
18,75,19.200000000000006,0.10154082304431798
18,56,19.2,0.04141353153733405
22,57,19.2,0.18521028269446102
50,71,19.2,0.08572748139960279
57,76,19.1,0.03182898650390868
90,18,19.000000000000004,0.018613886157864745
142,133,19.000000000000004,0.1301838659016562
89,17,19.0,0.08285734678088787
50,46,19.0,0.1443941053960438
20,20,19.0,0.38025290782914994
18,71,19.0,0.06858775446069167
146,14,19.0,0.3288855509788913
107,50,19.0,-0.007917034391201802
26,18,19.0,0.012489846714065824
104,70,19.0,0.1841922817511508
107,1,19.0,0.008767672460622917
21,18,19.0,0.06568828890717011
110,18,18.9,0.08176189026403237
17,65,18.9,0.0894012809079642
9,74,18.9,0.2298644759485031
56,16,18.800000000000004,0.1835947916171848
42,42,18.8,0.34451619005171435
50,89,18.8,-0.02893080396150883
22,80,18.8,0.18519542232164732
57,5,18.7,0.19072160140125227
82,50,18.7,0.11823638891031954
8,16,18.600000000000005,0.161608662715489
143,104,18.500000000000007,0.04667287818318085
80,22,18.5,0.20462244006522692
18,129,18.5,-0.02140191602499634
70,104,18.400000000000006,0.14274003851985698
104,107,18.400000000000006,0.04496506070913449
5,80,18.4,0.18519135250861937
14,18,18.4,0.0080510768338444
6,50,18.200000000000006,-0.0009162486419290169
91,75,18.2,0.14145372144197793
104,91,18.2,-0.053669289079922466
29,57,18.2,0.21220382488696587
70,74,18.100000000000005,0.22850859034752954
106,106,18.1,0.2746568290055633
70,89,18.000000000000004,0.18933769300159387
56,50,18.000000000000004,0.006936898079520246
87,56,18.0,0.22887058060002166
23,23,18.0,0.35954046431781195
91,143,18.0,0.007906537923732748
48,17,18.0,0.20388957427539908
30,91,18.0,0.032187713966443966
61,128,18.0,0.3107743581189667
148,1,18.0,0.11770776043498725
69,69,18.0,0.3257855904619084
34,43,18.0,0.3233942949845757
145,91,18.0,0.08324673292088827
88,88,18.0,0.3741193242010505
91,8,18.0,0.057656201740981024
20,115,18.0,0.4103684861360562
131,14,18.0,0.35148701886590034
2,10,17.999999999999996,-0.034659241119602495
70,133,17.999999999999996,0.14993251470304766
1,146,17.900000000000006,0.07550220639697713
59,17,17.900000000000006,0.04388841445329857
50,72,17.9,0.1370435106502224
89,142,17.8,0.2393003122949297
133,29,17.700000000000006,0.22101985972937874
1,145,17.6,0.08207125717710805
15,16,17.500000000000007,0.14295370336108632
71,1,17.500000000000004,0.054082016139226356
1,124,17.5,0.09385446522941407
78,50,17.499999999999996,0.09835619689466038
129,18,17.499999999999996,-0.026523775763996733
8,52,17.400000000000006,0.1987787893757824
18,26,17.400000000000002,0.004168203901760512
134,18,17.400000000000002,0.07004093538205114
97,18,17.400000000000002,0.045893304720557165
74,9,17.4,0.25975360346654053
133,22,17.3,0.19500366436327823
76,18,17.3,-0.08889257977877511
57,89,17.3,0.06860774925611333
41,141,17.200000000000006,0.16171239548186625
97,1,17.2,0.07748858860795364
99,90,17.2,0.2711603519719866
133,141,17.2,0.13219584872706872
18,102,17.199999999999996,0.0737104258894301
143,57,17.1,0.046624736634119285
77,16,17.1,0.18016922484824016
117,141,17.0,0.2913826902567833
15,104,17.0,0.06742901994236003
26,110,17.0,0.3099137849583931
93,97,17.0,0.28474256272295206
57,141,17.0,0.12975939077074228
89,1,17.0,0.017211230230748425
44,77,17.0,0.30948905085427125
49,43,17.0,0.3061107279686762
94,19,17.0,0.495934137440416
148,129,17.0,0.2656269822009294
122,139,17.0,0.3950100132484449
1,111,17.0,0.08652193962148286
52,97,17.0,0.2943287629876635
132,124,17.0,0.4013755915391851
59,76,17.0,0.0679213811573703
132,114,17.0,0.45183541472231636
57,29,16.900000000000002,0.21350579436436426
125,18,16.8,0.07141448484802716
18,94,16.8,0.13308599090624387
50,61,16.699999999999996,0.05160519774053344
90,1,16.6,0.035368300401675046
65,17,16.6,0.0779533144054837
6,18,16.6,-0.028155947713670516
19,50,16.6,0.11792828499892928
59,87,16.599999999999998,0.14489005635731259
18,150,16.599999999999998,0.10417592352514962
142,76,16.500000000000004,0.10196576850486729
91,56,16.5,0.06927985681441477
117,133,16.5,0.18473455498560307
31,50,16.499999999999996,0.09034355582857552
1,150,16.4,0.13535811138264772
18,61,16.4,0.03385998479935512
142,89,16.300000000000008,0.1488649915343281
146,42,16.3,0.33543148771279396
57,45,16.3,0.11907846457884719
17,48,16.3,0.16729565868174365
47,145,16.200000000000006,0.28236602776370756
12,17,16.2,0.11374784535166621
22,74,16.100000000000005,0.23804348688690735
104,76,16.000000000000004,0.0012570193605113155
1,79,16.000000000000004,0.05673728417739347
1,121,16.000000000000004,0.06272193183636363
77,89,16.000000000000004,0.14877530868597483
16,141,16.0,0.19496913440805994
28,113,16.0,0.4292161051344897
16,134,16.0,0.26732590172886406
89,50,16.0,-0.006337927851021202
21,8,16.0,0.26628931042045106
129,111,16.0,0.23452818741613918
13,1,16.0,0.1687660427907709
145,56,16.0,0.26780660007157
24,23,16.0,0.32806292569635137
52,31,16.0,0.3254589196987148
122,96,16.0,0.3065463467453303
83,133,16.0,0.17952456874997574
52,6,16.0,0.21083506170348346
91,71,16.0,0.09334078176804034
18,146,16.0,0.02875865416083761
72,26,16.0,0.3492429430640421
111,21,15.900000000000004,0.24417182895400058
96,50,15.9,0.02789580018371271
67,30,15.899999999999995,0.18961366525195839
1,109,15.899999999999995,0.06010490787208647
15,57,15.800000000000004,0.06787390179758143
91,104,15.8,-0.06674984175100054
91,49,15.8,-0.004968769318201083
50,47,15.8,0.03240343835417061
1,7,15.799999999999995,0.027032178804453032
59,129,15.7,0.13092421643884516
77,91,15.7,0.028976064057978236
148,50,15.7,0.08359481108718506
18,72,15.699999999999998,0.10423990374901823
133,76,15.6,0.008389065469147828
45,57,15.6,0.15663861816764407
56,1,15.6,0.006466670170515247
76,49,15.500000000000005,0.07417710248492486
