a_id,b_id,count_south,south_consistency
2,131,75.09999999999995,-0.041904116429770766
91,1,74.8,0.05082724405593781
125,2,74.59999999999998,-0.03527463411988811
39,50,74.30000000000003,0.1711584168353647
2,39,74.20000000000005,0.13312232433749138
17,91,74.0,0.10654226974780068
122,2,73.19999999999997,-0.06140356286015684
19,2,72.99999999999999,0.12213712293965306
2,19,71.09999999999995,-0.013119575526561254
37,2,70.89999999999998,0.12287057515120564
2,25,70.69999999999995,-0.016525885463729
68,2,70.39999999999998,0.12315963145524828
43,2,70.29999999999998,-0.07380796260311842
2,43,70.09999999999997,-0.03346854489776941
112,2,69.39999999999999,0.08355002655660346
41,80,69.39999999999996,0.2647084957195596
21,2,69.19999999999997,-0.06424890345935583
2,53,68.30000000000011,-0.010512982127812636
20,2,68.1,-0.07918453104263716
2,138,68.09999999999998,-0.05073646487800017
2,146,67.59999999999998,-0.09753115338721052
96,18,67.19999999999999,0.16742443221746733
28,2,66.59999999999997,-0.06160884775851634
2,32,65.89999999999999,-0.011096666887694914
79,2,65.79999999999997,-0.12493114463530473
77,59,65.39999999999999,0.3277254105843212
16,89,65.3,0.2835364937670817
2,38,63.90000000000003,-0.08805249594740029
2,20,63.500000000000036,0.13941289019878217
30,30,63.5,0.3125234935715831
25,2,63.49999999999995,-0.03961772425387298
1,18,62.90000000000001,-0.029453485663011356
101,2,62.50000000000003,0.12050720206566516
2,92,62.50000000000001,-0.005715910878358324
76,107,62.49999999999999,0.16048424128183858
147,57,62.0,0.3003861489033969
147,133,61.99999999999997,0.31063575533302235
29,2,61.99999999999997,-0.04117375441769751
80,5,61.79999999999998,0.35868235420331207
18,91,61.399999999999984,-0.026101417754997292
2,69,61.200000000000045,0.12486299190219016
141,141,61.2,0.37493952058222935
93,1,61.19999999999999,0.17262344149642303
77,15,60.6,0.3124792098428688
89,89,60.3,0.3208300970702699
4,2,60.3,0.05559238679479189
57,80,60.29999999999998,0.2252828958935135
80,57,59.99999999999997,0.21904353266014842
2,112,59.89999999999999,0.06787260348936691
2,132,59.899999999999984,-0.02757208351645958
96,50,59.19999999999999,0.16618812470708483
6,91,59.1,0.13685146004353116
80,41,58.59999999999997,0.274925661791532
2,98,58.50000000000003,-0.04225087344643822
2,93,58.50000000000003,0.14711703596124745
128,17,58.3,0.23202549072640666
145,2,58.29999999999998,-0.12273090141308457
2,37,58.29999999999997,-0.04240445905540314
9,80,58.19999999999999,0.2800615846174265
26,2,58.1,0.09646455479071546
74,74,57.5,0.3914457353981133
149,2,57.20000000000004,-0.09727813378362273
63,2,56.899999999999984,-0.053473449987884614
88,2,56.70000000000002,0.1040254503346702
117,2,56.69999999999999,-0.052963472532861294
17,4,55.99999999999999,0.2406326969211874
1,26,55.69999999999999,0.15411817281132162
46,2,55.69999999999998,-0.03490016174903239
2,128,55.60000000000004,0.13644845499241234
2,54,55.59999999999999,-0.0914583336784749
2,140,55.50000000000002,-0.0042424772041447815
2,108,54.600000000000016,0.023707834460583183
2,48,54.199999999999974,-0.016606574578581557
64,2,53.60000000000004,-0.03812964215884709
76,89,53.6,0.1918552240662586
1,129,53.29999999999998,0.12042714044024103
2,115,53.100000000000016,0.11964363447699432
30,21,53.0,0.35801315426695535
40,2,52.99999999999997,-0.021485681578713684
2,40,52.9,-0.03301988338907211
2,3,52.800000000000026,-0.032864446464525625
16,18,52.69999999999999,0.05399259697476882
74,80,52.6,0.2691545660740381
18,88,52.49999999999998,0.1898718753936596
148,2,51.8,-0.0380551533838663
39,1,51.49999999999999,0.12870551423569646
2,136,51.0,0.01606209824861496
116,2,50.89999999999999,-0.03883726522662702
2,77,50.80000000000001,0.05649414864744919
69,17,50.59999999999999,0.25285166693076516
89,107,50.3,0.23342843206488512
2,60,50.20000000000002,-0.032137452453460495
50,110,50.19999999999999,0.19375378692093462
2,58,49.99999999999999,0.010487759873535353
16,107,49.5,0.18071635493233282
2,145,49.10000000000001,-0.07079255365645706
2,130,48.99999999999999,-0.07772207505041145
140,2,48.800000000000026,-0.046462099879724765
73,2,48.70000000000002,0.11833535380240197
2,33,48.699999999999974,-0.09110242404389769
2,13,48.6,-0.009465183399740775
2,73,48.59999999999999,-0.05656317478742518
11,2,48.50000000000002,0.0756896758909078
2,75,48.399999999999984,-0.10400281009727057
108,2,48.3,-0.0530324971425952
145,50,47.90000000000001,0.17103023991305957
50,75,47.49999999999999,0.19295174295398282
87,18,47.40000000000001,0.1283451405303016
2,67,47.20000000000007,-0.02130888510144349
2,88,47.200000000000045,-0.10726300191084003
72,2,46.70000000000002,0.13170733248066457
136,2,46.69999999999998,-0.037795737487121006
35,2,46.5,0.060597233550333945
58,2,46.4,-0.024561036252574775
57,133,46.2,0.18372915607247475
2,78,46.09999999999999,-0.047479077991545486
82,2,45.99999999999999,-0.060579038142723404
78,2,45.99999999999999,-0.05082233009634668
48,2,45.99999999999999,-0.042936168054318116
128,104,45.9,0.2238028106350554
132,2,45.8,0.10223116703703362
18,33,45.7,0.18022117109302124
96,1,45.7,0.14136310510378233
105,2,45.6,0.0667103445716701
144,2,45.1,0.0545302651451813
2,94,44.79999999999998,-0.05546579900985397
2,72,44.69999999999999,-0.0750887432504298
2,64,44.40000000000002,-0.000231833401170794
76,18,44.2,-0.02633530804873018
16,50,44.2,0.04784848459308298
50,94,44.10000000000001,0.23882569830667214
2,51,44.1,0.00024193661742353905
18,14,43.9,0.10190597008953432
91,4,43.9,0.15916307583903827
2,102,43.899999999999984,-0.11005274185306362
2,68,43.79999999999999,-0.020894533815138457
2,147,43.60000000000001,0.059863722225610705
142,142,43.5,0.3720413073835744
87,50,43.30000000000001,0.13322194081767716
65,65,43.3,0.36045399841491843
52,50,43.2,0.09136748946466716
2,52,42.90000000000001,0.09664969367753026
2,6,42.80000000000001,0.13231514294252744
103,2,42.8,-0.009891520627713427
120,2,41.7,0.06273070741043975
2,82,41.7,-0.03239811377411246
87,1,41.40000000000001,0.1416773401691265
134,18,41.3,0.13408368914139465
99,50,41.20000000000001,0.1188034541509322
119,2,41.2,-0.024907054616848154
2,46,41.0,-0.049248162889483735
77,50,40.90000000000001,0.06855862789538338
133,144,40.8,0.2534003063332624
3,2,40.50000000000002,-0.01536410404436062
13,2,40.4,-0.05124588584037836
1,38,40.3,0.17012128684735328
52,18,40.2,0.06290989883459619
18,110,40.1,0.14035178984789073
21,148,40.0,0.4214300246894349
56,59,40.0,0.2989317801052363
20,91,39.9,0.19252627788214377
51,2,39.89999999999999,-0.046614847434776036
104,4,39.80000000000001,0.22148604152852064
134,50,39.8,0.146761415516249
69,91,39.8,0.16597215347089073
97,56,39.5,0.3307176336977522
76,80,39.30000000000001,0.09010848084203175
57,5,39.3,0.275811264849853
2,63,39.0,0.1563984297745133
60,2,38.800000000000026,-0.006693929245912067
91,107,38.30000000000001,0.057429037353535446
99,1,38.30000000000001,0.12316843813820148
2,120,37.9,-0.028796295844544736
104,133,37.8,0.13400245715388703
76,91,37.8,-0.001478994993550657
2,119,37.5,-0.03723168293485722
147,80,37.3,0.22248854453137237
104,65,37.2,0.22459730355850493
74,57,37.10000000000001,0.20410516761024214
9,57,37.1,0.1977550655235262
1,42,37.1,0.16281075724147215
91,75,36.6,0.19120532755419894
49,18,36.50000000000001,0.05131885553218652
2,137,36.3,-0.004654641494782037
145,18,36.29999999999999,0.11116976208182422
65,104,36.2,0.22597625274203656
134,8,36.0,0.3279762327321898
69,104,36.0,0.22787976846692784
2,103,35.9,-0.001381157441296523
8,8,35.8,0.2778800843407678
50,143,35.59999999999999,0.004658105520685308
96,91,35.40000000000001,0.1153869147036004
1,143,35.4,0.02400253012449909
49,50,35.4,0.0650645388756425
18,75,35.3,0.12936899744584854
77,18,35.2,0.030066454096147666
99,18,35.2,0.07829040951873387
97,8,35.1,0.28628252545964095
75,2,35.0,0.09933235598621026
59,59,35.0,0.250928483149044
145,91,35.0,0.15014097890998782
10,2,34.89999999999999,0.07429957127168496
93,91,34.60000000000001,0.09832516354343593
49,49,34.5,0.2479579889117791
52,34,34.5,0.26299580695932134
15,143,34.5,0.18876531517141812
2,134,34.40000000000001,0.08030537894560143
44,53,34.40000000000001,0.437151068704856
104,17,34.0,0.07848091882774041
18,38,33.9,0.10632588476868629
2,113,33.7,0.09111416699665467
123,2,33.6,-0.020039632264080696
2,35,33.499999999999986,0.026042694163854546
50,19,33.40000000000001,0.17740086250478923
59,56,33.0,0.2868640820929412
18,107,32.9,-0.0188457280015497
133,138,32.7,0.2684380172550816
2,28,32.7,0.07654626427002167
141,80,32.7,0.16865320085914212
128,91,32.60000000000001,0.09446823196982505
100,80,32.6,0.1903780419225793
18,143,32.6,-0.024454205407957202
2,29,32.4,-0.08542077126589054
59,71,32.2,0.27131235113067304
57,144,31.9,0.22299538181187326
61,34,31.8,0.2892345368291988
30,107,31.8,0.15098468511824265
47,1,31.6,0.12369690495125578
43,50,31.40000000000001,0.1314858488713223
145,1,31.4,0.12296810955498881
43,18,31.3,0.11342246828682655
18,94,31.2,0.16679651635571616
2,116,31.100000000000005,0.023904717226011354
39,91,31.000000000000004,0.06756132337504171
49,34,31.0,0.24753571202439062
52,30,30.8,0.20074041154590685
30,87,30.70000000000001,0.2208488926745374
1,33,30.70000000000001,0.15832164971123192
76,50,30.6,-0.05400039056838228
2,117,30.5,-0.11127201532144737
8,59,30.5,0.23096671404698324
16,21,30.3,0.22587178275391379
8,18,30.3,0.04166758773066739
53,87,30.2,0.30920035903715026
18,19,30.100000000000005,0.14429063423909017
91,38,30.1,0.1449123798852201
137,2,30.00000000000001,0.0030221431788709915
133,104,30.0,0.10047442921753089
59,143,30.0,0.16122233192105617
20,1,29.9,0.13791273639992868
56,15,29.9,0.2501826823245872
45,45,29.7,0.3144774207221165
18,84,29.600000000000005,0.10275363276163509
65,133,29.3,0.20355285716424254
98,133,29.2,0.2439871572035183
50,88,29.2,0.11983279231449757
61,7,29.0,0.3037825124040494
2,123,28.90000000000001,0.014206302187222212
1,107,28.8,0.0019140390438255415
80,144,28.700000000000006,0.20934827187292465
122,1,28.6,0.13893860726441457
36,1,28.599999999999994,0.03542320301099945
97,59,28.3,0.2307731014534287
15,15,28.2,0.22257025187530302
1,55,28.000000000000004,0.14089925363826905
70,70,28.0,0.3509839590799764
79,49,27.9,0.2582631017068741
149,91,27.8,0.14233183217334774
76,1,27.799999999999994,-0.05094829358956511
50,60,27.700000000000006,0.17515880575842457
49,109,27.7,0.29204221871573055
18,55,27.600000000000005,0.10192156271513389
30,18,27.4,0.004021182990449139
97,18,27.4,0.03990021117019103
94,2,27.2,0.10937064239361646
17,33,27.1,0.1969592286029233
126,49,27.1,0.2578942076848448
50,107,27.000000000000004,-0.025522432504358587
31,43,27.0,0.3556837840095384
104,144,26.9,0.17898052244386845
142,57,26.9,0.19103169064580397
125,18,26.6,0.11771694946306101
50,38,26.500000000000004,0.08992147568446375
76,49,26.299999999999994,0.10838728156360225
7,91,26.2,0.10508424495402051
47,50,26.1,0.08282403346655601
87,129,26.000000000000004,0.20094584991347508
18,54,26.000000000000004,0.08261739386899482
30,89,26.0,0.17292574734466887
67,87,26.0,0.2811283732222359
34,34,26.0,0.24742976689699137
61,109,26.0,0.3186409946554981
21,30,26.0,0.26804467758706685
49,1,25.9,0.038153275662018225
18,42,25.9,0.07447956674933812
1,88,25.9,0.12251767169006424
149,47,25.9,0.3581580108743353
30,50,25.800000000000004,0.013737795274817059
50,14,25.700000000000006,0.04632398542050607
20,18,25.7,0.08520894818585793
97,1,25.6,0.06257546892345635
76,146,25.500000000000004,0.13451230301146447
145,17,25.500000000000004,0.15014491655424644
56,8,25.5,0.2473347655952183
8,111,25.4,0.2353984180170137
1,14,25.4,0.06405839070688381
104,124,25.200000000000006,0.19449034807994914
17,144,25.200000000000006,0.13533239631077615
133,5,25.200000000000006,0.19741744518009857
17,101,25.100000000000005,0.22690580403385707
18,60,25.000000000000004,0.14304768919391853
18,146,25.0,0.05019238715365576
77,56,25.0,0.21424975405926738
142,15,25.0,0.24626136698778564
76,41,24.899999999999995,0.07509100320850781
16,1,24.8,-0.012474875430747323
17,65,24.8,0.12941367815191576
91,33,24.6,0.14417145564813771
2,11,24.500000000000004,-0.0912544501494488
1,110,24.5,0.10771741244536782
59,50,24.5,0.029828624647575894
97,50,24.4,0.04216122176443497
33,2,24.4,0.11511760454398368
61,50,24.300000000000004,0.05230675134227997
18,95,24.3,0.07838422328208033
52,1,24.200000000000006,0.02792535175878309
34,18,24.2,0.025132636452876618
91,110,24.2,0.12339607491340861
78,8,24.0,0.34982504710124884
109,34,24.0,0.2963555400255181
21,21,24.0,0.32575165246607357
76,74,24.0,0.11957450880261145
133,65,23.90000000000001,0.16763308898783358
52,91,23.9,0.03732960684742098
45,57,23.9,0.15753644257004684
18,102,23.800000000000004,0.07997729157146004
76,30,23.8,0.0680174508265287
15,141,23.8,0.23165098279074212
76,57,23.8,0.01590317112666662
2,97,23.8,0.10620404046094091
126,18,23.700000000000006,0.04240767308977486
1,75,23.7,0.11055910353770879
74,107,23.6,0.14490971562306076
31,50,23.50000000000001,0.07346764283186545
50,101,23.500000000000004,0.14233763362847038
2,101,23.49999999999999,-0.13113027583463166
113,50,23.4,0.09517538899791217
100,57,23.4,0.13489879633893445
91,131,23.4,0.13127822325907443
125,1,23.3,0.1306825667549847
16,87,23.200000000000006,0.14394436425475696
56,91,23.100000000000005,0.07183776284648273
104,132,23.100000000000005,0.24064084252046028
50,72,23.1,0.12333512059039108
77,67,23.1,0.3104963849294503
44,1,22.9,0.09858223136603446
57,138,22.9,0.2217849085634636
91,42,22.8,0.1110976384010936
15,18,22.8,0.010273480759205965
39,26,22.700000000000006,0.16309809695512179
91,26,22.700000000000006,0.045249139740655676
61,18,22.600000000000005,0.026114035952415533
59,15,22.6,0.18326449964590313
90,143,22.6,0.11883708802171251
1,17,22.6,-0.06416563623410584
49,107,22.500000000000004,0.1120836639626832
67,56,22.500000000000004,0.28852999786917705
90,18,22.5,-0.000106497693827837
89,18,22.5,-0.009816017842036501
22,57,22.5,0.20052929133884267
1,4,22.40000000000001,0.04719891775170255
74,89,22.4,0.18735692009162833
8,25,22.3,0.29089532628330184
9,22,22.3,0.28935142787844415
36,143,22.2,0.09087374639866393
28,1,22.100000000000005,0.11389570987725635
76,104,22.1,0.005940895495577423
87,91,22.1,0.06560920458589858
63,50,22.1,0.1250370128788196
99,91,22.000000000000004,0.05853240959563411
50,119,22.000000000000004,0.17179507972677888
36,91,22.0,0.013349603531033313
61,49,22.0,0.2158618362318984
43,43,22.0,0.3398160741214285
76,143,21.90000000000001,0.008760263970694317
16,91,21.9,-0.0164981368059529
47,87,21.8,0.23638833352848143
28,49,21.7,0.2734324779691674
91,129,21.600000000000005,0.015108092955891744
116,18,21.600000000000005,0.13098471081889287
108,50,21.6,0.14108439951109375
79,18,21.6,0.026637125191664834
76,14,21.6,0.08747204445001248
128,65,21.5,0.20812563063983816
90,91,21.5,0.03597203360291625
50,59,21.4,0.005609671172784597
18,72,21.300000000000004,0.09539463985667085
50,111,21.300000000000004,0.03658153406344235
141,133,21.3,0.10989708098589972
86,104,21.3,0.2165993061747375
18,49,21.2,-0.0003833901551292566
50,30,21.2,-0.009901672633748897
59,18,21.2,-0.004933302611913806
147,45,21.0,0.2507079762823441
67,67,21.0,0.3845241015347312
34,30,21.0,0.17320250451663105
79,50,21.0,0.039909180069129135
47,18,20.9,0.037083949269109316
1,130,20.800000000000004,0.11534190090821171
50,42,20.700000000000006,0.06237276760221025
18,106,20.700000000000006,0.00817871137147508
34,1,20.600000000000005,0.035854140486130066
91,14,20.6,0.05426536978319714
44,50,20.6,0.07073277723537987
77,143,20.6,0.08076760239999634
50,33,20.6,0.08396597201771189
28,18,20.500000000000004,0.07326735575174725
117,133,20.5,0.22183723572272201
22,80,20.4,0.19353840010191406
41,74,20.4,0.1721484471833089
31,18,20.300000000000004,0.037908591414680295
91,104,20.3,-0.0312794534658696
36,17,20.3,0.04730170280479187
142,80,20.3,0.1579096244551803
8,1,20.200000000000006,0.021492169962256693
115,50,20.200000000000006,0.08515037701549621
76,127,20.1,0.12363084107250881
141,143,20.1,0.09638087899007151
77,1,20.1,-0.008664498028705139
91,143,20.1,-0.0285426241065045
17,107,20.1,0.013276824655734345
149,1,20.000000000000004,0.08650197744961308
30,1,20.000000000000004,-0.0033907196896010502
44,18,20.000000000000004,0.050278120003254524
30,148,20.0,0.2059327335606237
16,67,19.9,0.25842492834323105
76,17,19.9,-0.03458857372216239
20,50,19.9,0.06861007887693912
113,18,19.800000000000004,0.056631380052893206
97,91,19.8,0.04062123285884912
77,91,19.8,0.0002782509458472781
141,41,19.8,0.14341349195599176
1,60,19.700000000000006,0.14590426540163456
17,48,19.6,0.20439251420482596
56,111,19.6,0.21936266743863136
61,1,19.400000000000006,0.03776732647596021
2,105,19.4,-0.040016597168859455
15,1,19.4,0.021152565131326354
149,89,19.300000000000008,0.22071951889390146
36,133,19.1,0.07707745111821943
24,133,19.1,0.15935569758580706
98,80,19.000000000000004,0.17857840629814004
6,8,19.000000000000004,0.13988577883809988
16,59,19.0,0.10370559928717328
18,111,19.0,0.005767103597107981
56,56,19.0,0.2260757935102447
50,68,18.700000000000006,0.14605700604228256
117,57,18.7,0.1996967090182719
77,141,18.7,0.162467756706231
36,50,18.6,-0.031207626553452633
77,53,18.6,0.24290855789081806
28,50,18.6,0.07738014615092968
69,65,18.500000000000004,0.22562698870134734
147,74,18.500000000000004,0.21308694759860008
18,34,18.5,-0.001098219094062399
1,131,18.5,0.08291291792558068
90,15,18.5,0.15281790890770303
17,143,18.5,-0.0008682764486516243
5,41,18.4,0.31686755347938217
67,30,18.300000000000004,0.20068197660984222
47,17,18.3,0.1047238835858827
41,141,18.3,0.1546451778110788
100,107,18.200000000000006,0.10828133244063186
18,15,18.200000000000006,-0.031390544762129526
17,14,18.200000000000006,0.07595875760351659
57,143,18.1,0.04661943767297635
50,146,18.1,0.02662612050877856
22,142,18.1,0.26399202033745023
18,73,18.1,0.08146696661845085
9,74,18.000000000000004,0.19435077781810758
6,34,18.000000000000004,0.14008499030346805
31,78,18.0,0.3261168558000514
36,80,18.0,0.06780209774597643
34,148,18.0,0.22602426463386702
141,15,18.0,0.14244159156009625
149,64,18.0,0.39227357554855596
52,148,18.0,0.19862511476267894
109,18,17.900000000000006,0.04760504518732669
70,133,17.900000000000006,0.1626267617626104
9,133,17.900000000000006,0.10323760926186988
36,18,17.9,-0.05204614450609943
49,146,17.8,0.17939484596704622
52,83,17.8,0.20068412290965393
100,146,17.700000000000006,0.20268373477666887
15,50,17.700000000000006,-0.003524114845923089
52,17,17.700000000000006,0.04355785569176494
59,87,17.600000000000005,0.1623120210022066
34,107,17.6,0.10564117798032216
16,47,17.6,0.1736517530455359
45,133,17.6,0.12444956932789977
36,104,17.6,0.05714510245074036
149,30,17.500000000000004,0.201429830254618
91,55,17.5,0.0943270509209509
77,98,17.400000000000002,0.22400326861856218
122,50,17.4,0.058625947343198585
85,2,17.300000000000004,-0.11697363326714082
90,141,17.3,0.17688273712580105
29,80,17.200000000000006,0.19493136347594778
18,46,17.2,0.10042842144206017
9,70,17.2,0.2143656051789518
6,43,17.100000000000005,0.19638897908401529
59,129,17.1,0.11864889057348577
149,18,17.1,0.036564295467930295
142,143,17.1,0.13055560262628144
25,18,17.1,0.07422703861145162
1,146,17.099999999999998,0.03811568684555572
9,142,17.000000000000004,0.18156539889046322
67,47,17.0,0.28387136858419154
57,29,17.0,0.22983856979365463
97,15,17.0,0.1559558164235709
34,50,16.900000000000006,-0.0017802177671234032
50,82,16.900000000000002,0.12779809796944905
