a_id,b_id,count_north,north_consistency
31,5,12.0,0.28500440041474534
43,11,12.0,0.21739983400578067
2,36,12.0,0.04046756782778123
15,69,12.0,0.21846381770938572
27,72,12.0,0.24486840601869622
27,7,12.0,0.2119259116990549
37,31,12.0,0.29285255389327214
33,71,12.0,0.23892119567624934
18,59,11.9,0.028938154973619453
26,40,11.9,0.006021117711327287
68,46,11.9,-0.08818898755601225
13,36,11.8,0.2055873884351058
26,55,11.8,-0.0055794555008479105
38,30,11.8,0.05581600378435002
22,2,11.799999999999995,-0.048048906217412424
6,2,11.6,-0.04662661348323062
19,49,11.6,0.06962603681060524
46,38,11.6,-0.08281927431320035
6,71,11.6,-0.044947192404262114
6,9,11.6,0.016769126753705982
38,35,11.500000000000005,-0.0019126029106753327
35,15,11.5,0.06200535512414089
50,46,11.499999999999995,-0.15230188437364395
19,17,11.3,-0.019108781115393887
38,56,11.3,-0.030844247486317658
19,68,11.2,-0.0660256456740076
6,11,11.2,-0.020202563696248756
2,29,11.2,-0.0074102758159439045
56,20,11.2,0.26459869878258657
18,30,11.2,0.12425451896609159
2,71,11.1,-0.05978219318335791
61,75,11.1,0.10498499073891011
46,32,11.099999999999998,-0.08884774036985595
19,69,11.099999999999996,-0.10168225755293514
54,71,11.000000000000002,0.07683392536597673
13,59,11.000000000000002,0.07851042269079268
4,20,11.0,0.16763251192626663
18,29,11.0,0.09558243368885226
47,59,11.0,0.22749392547373276
24,5,11.0,0.1628621314138727
18,65,11.0,0.13115845065226586
14,14,11.0,0.2630776493489815
56,14,11.0,0.19301098900805747
61,40,11.0,0.012184838939119823
18,21,11.0,0.026542975333456027
50,40,11.0,0.13657420629446915
3,55,11.0,0.29566081424525104
26,59,10.9,-0.022605808884121198
18,62,10.9,0.1245849366279157
4,68,10.8,0.05130998028837887
6,14,10.6,-0.014617465803108206
38,18,10.6,0.08540375244664206
39,68,10.500000000000002,0.05498696038118934
6,66,10.500000000000002,-0.06488157990639652
38,5,10.500000000000002,-0.05229764249340482
26,17,10.500000000000002,0.04106337869182114
35,24,10.5,0.038199285905822236
35,14,10.5,0.06688542582762992
35,31,10.5,0.09880536301902638
25,5,10.5,-0.006965017559991116
15,17,10.5,0.2762200111487764
8,65,10.4,0.10545175554904279
8,40,10.4,0.009751803388939667
38,43,10.4,0.005986841641898552
22,62,10.4,0.01836415494936778
19,32,10.3,0.13910136639625156
39,24,10.3,0.06846625630583864
2,49,10.3,0.056836279029908274
2,37,10.3,0.015429525544588896
39,55,10.3,0.03542245707153436
19,58,10.3,0.15791360221362216
73,21,10.3,0.06282325528192928
48,46,10.2,-0.045822503941272914
2,48,10.2,0.040466901587386236
4,66,10.2,0.03920257474692759
8,72,10.2,0.1119322158817193
22,69,10.199999999999998,-0.10214572081163086
19,55,10.1,-0.09572699182886164
8,71,10.1,0.01543670254455611
46,64,10.1,0.04350809362530464
4,1,10.1,0.12340148206582584
22,7,10.000000000000002,-0.004658786917242035
43,40,10.0,0.14932562653884035
4,21,10.0,0.025860764523999557
61,36,10.0,0.09696682095024509
43,5,10.0,0.14403786655983455
57,61,10.0,0.3318556375506746
73,13,10.0,0.13465862709811033
54,57,10.0,0.16890495817709536
6,30,9.9,0.010846313270829038
19,29,9.9,-0.027943454841275712
6,24,9.9,-0.05204810988955037
38,55,9.8,-0.06590812630455221
25,29,9.8,0.049106752523114375
22,45,9.7,-0.09851762624024633
19,73,9.7,-0.08995760756485764
26,62,9.7,0.06841162169500947
35,23,9.7,-0.059172956761866125
39,45,9.7,0.019597355916064447
61,42,9.6,0.07708084842805289
38,13,9.6,0.009265284002501576
39,50,9.6,0.04989345008552937
57,69,9.500000000000002,0.0769689098672596
22,35,9.500000000000002,-0.05088315791526344
61,20,9.5,0.11055320113411962
50,59,9.5,0.09809066631795846
8,44,9.5,0.10817364315322545
21,46,9.5,0.017421443401996348
43,59,9.5,0.12510939546876954
25,42,9.5,0.0681815971331553
22,14,9.4,-0.033818592654061466
4,2,9.4,0.03339050254379593
25,35,9.3,0.014690516551174539
66,55,9.2,0.14499678939832944
26,30,9.2,0.05660048320020492
61,62,9.2,0.07740850670429329
2,11,9.1,-0.05590985650516313
8,56,9.1,-0.0015623474355042893
61,29,9.000000000000002,0.04470505348584732
4,35,9.000000000000002,0.05181773890407701
46,74,9.000000000000002,-0.0017866254846044996
26,21,9.0,-0.03892154329533326
37,53,9.0,0.2655363961222084
57,1,9.0,0.1831452297351082
8,21,9.0,-0.017429223604256666
26,43,9.0,0.022206905849603876
47,66,9.0,0.21385043070179732
57,41,9.0,0.18442027321323579
25,31,9.0,0.05987410210345121
30,46,9.0,0.035770120665182994
61,43,9.0,0.038616748381413844
38,33,9.0,0.13384277928105462
68,23,9.0,0.1013102098793038
35,73,8.9,-0.006254034016005222
18,48,8.8,0.12264107084908538
61,10,8.799999999999997,0.11765248744615923
22,42,8.799999999999997,-0.010290519044155119
73,45,8.700000000000001,0.02977510598209284
27,17,8.700000000000001,0.14048549293071377
18,43,8.7,0.05586041250896758
22,37,8.7,-0.0016737223284665527
25,66,8.7,-0.023768571265482596
22,15,8.600000000000003,-0.0624456072941271
22,18,8.6,0.03232860928805949
2,7,8.6,-0.029633528799555928
73,18,8.6,0.17325488607409104
29,45,8.500000000000002,0.136682987723858
39,69,8.500000000000002,-0.0074435091502737406
2,72,8.500000000000002,0.0003435476462462313
38,73,8.5,-0.07282564499555143
19,72,8.5,-0.0037892115352856724
56,50,8.5,0.11649247413988587
4,71,8.5,0.0214207423466492
6,25,8.5,0.08533666893270556
61,71,8.5,-0.012476764545330326
12,46,8.5,0.11436128085043933
26,11,8.4,-0.0020766519198028768
45,13,8.4,0.16225407098221512
73,42,8.399999999999999,0.12420055050777883
19,2,8.300000000000002,-0.10108714914478784
22,6,8.3,0.06308682887523617
6,69,8.3,-0.12275968963888098
19,24,8.3,-0.08671697076500164
35,5,8.299999999999999,-0.020887537063250364
46,58,8.200000000000001,-0.10645303993528211
20,46,8.200000000000001,-0.036115583656829806
38,57,8.2,0.0348079525994142
61,30,8.2,0.0570095429766595
56,68,8.100000000000001,0.10222221164450847
54,73,8.1,0.025156914129626402
6,59,8.1,-0.11487895049836575
18,15,8.000000000000002,0.024538711498869693
19,35,8.000000000000002,-0.08140657342791842
24,69,8.000000000000002,0.09334063315095395
22,57,8.0,0.008322225438782919
27,53,8.0,0.1797732280701859
6,10,8.0,0.03316306556632403
66,23,8.0,0.07194426031162937
33,27,8.0,0.22225107702543018
70,66,8.0,0.17814192244826405
38,37,8.0,0.010652443386763324
29,10,8.0,0.2784778033368401
38,42,8.0,0.0006638717849863963
18,23,8.0,-0.07019404351794388
24,62,8.0,0.2074955283357829
39,22,8.0,0.19564727692229525
24,59,8.0,0.10398081459320167
11,40,8.0,0.15139797731314586
37,7,8.0,0.21471479744958194
25,1,7.999999999999999,0.04860507651173625
6,52,7.9,0.0031533118877402513
8,17,7.9,0.02388190464587968
39,66,7.899999999999999,0.012228420513940163
22,10,7.899999999999999,0.028025645029990442
6,12,7.899999999999999,0.1624703162934657
26,66,7.8,-0.04642489509208102
19,36,7.8,-0.021498388999542446
26,9,7.700000000000001,0.01731541425374947
38,44,7.7,0.02245769267925143
22,31,7.699999999999998,-0.02802286250245843
18,11,7.699999999999998,0.02432068028197819
13,5,7.699999999999998,0.03976958509850502
56,21,7.6,0.07904650624209379
18,40,7.6,-0.014506304455304452
6,55,7.6,-0.11605473760596939
67,46,7.500000000000001,-0.04493544441286286
68,21,7.500000000000001,0.12944554186649684
4,27,7.5,0.053004528526075186
2,42,7.5,-0.03586469299205301
18,66,7.5,-0.01376587979416204
66,40,7.5,0.12477630829590358
18,18,7.5,0.10915095215097594
11,11,7.5,0.17889112427162782
44,59,7.5,0.17957894982056122
22,30,7.499999999999999,-0.02864449920313533
22,9,7.400000000000001,-0.04528140107668604
18,69,7.4,-0.04428998078586971
26,45,7.4,-0.0723994334116248
57,29,7.399999999999999,0.12663009046455978
38,6,7.399999999999999,0.07038054732594204
19,14,7.399999999999999,-0.07276276284008011
4,59,7.399999999999999,-0.02186307481446308
2,43,7.3000000000000025,-0.06773407991413412
35,40,7.3000000000000025,-0.03190702349856689
26,75,7.3,0.029725388274566587
18,50,7.3,-0.0060942830158002195
46,16,7.3,0.06745037336985235
18,13,7.3,0.045614922289193185
2,75,7.3,-0.03281581177930962
61,45,7.200000000000002,-0.05970596147369223
46,60,7.200000000000002,-0.052936662683540754
2,47,7.200000000000001,0.01647947196024523
61,14,7.2,0.006408008872923285
35,66,7.2,-0.03120882205949305
35,62,7.2,0.05268362078428567
1,46,7.2,0.011911153036347098
18,52,7.2,0.08232105029143488
13,45,7.2,0.01885031223251719
73,36,7.199999999999998,0.11548271751118228
18,36,7.199999999999998,0.07223596605350295
42,46,7.100000000000001,-0.12675431291484107
25,23,7.1000000000000005,-0.11277039144634432
6,62,7.1000000000000005,-0.02782065114662652
57,71,7.1,0.07243102931351703
19,62,7.1,-0.04047912088749308
42,13,7.1,0.21576575555889135
2,73,7.099999999999999,-0.12214841777878345
50,31,7.000000000000001,0.15029840523489577
29,40,7.000000000000001,0.12557844683415958
50,53,7.000000000000001,0.17122282105765194
50,7,7.000000000000001,0.14024848329764153
3,46,7.000000000000001,-0.04621821285794948
2,41,7.000000000000001,-0.03896760092581522
38,1,7.0,-0.012218829450725506
4,41,7.0,0.07218334816802528
26,56,7.0,-0.05572735484792933
25,27,7.0,0.0035762295358002004
27,37,7.0,0.1492913494541569
19,57,7.0,-0.01805724743518799
54,59,7.0,-0.01010034909198253
25,3,7.0,0.1360341254919305
52,46,7.0,0.056526300900806487
6,73,7.0,-0.11512918114412653
39,41,7.0,0.07944217493923524
22,63,7.0,0.02908891469655639
13,9,6.9,0.09711592070225677
19,30,6.8,-0.04991897338393081
6,42,6.8,-0.03927759753461825
4,29,6.8,0.04048695350106249
73,50,6.8,0.02789103480857098
22,34,6.8,-0.028151439175074032
54,14,6.8,0.05066303182160005
2,35,6.8,-0.0963332131397823
22,72,6.799999999999999,-0.022796882661079976
25,2,6.700000000000001,-0.05087729546921126
8,69,6.7,-0.07255771376655341
38,63,6.699999999999998,0.046034933205701366
6,34,6.699999999999998,-0.026590551075761932
6,44,6.699999999999998,-0.014826538715861922
8,35,6.600000000000001,-0.017349274639952086
61,18,6.6000000000000005,0.07013603846615442
6,18,6.6,0.0011662928462316442
27,69,6.500000000000001,0.023751127134759093
19,21,6.500000000000001,-0.14399772555684306
32,1,6.5,0.308974811924675
35,36,6.5,0.046261582814307145
6,75,6.5,-0.03845456577999297
18,58,6.5,0.1930708652249002
68,42,6.5,0.19578844938056286
66,41,6.5,0.18887514302784272
54,66,6.5,-0.0013624116252913723
73,55,6.5,-0.0009131616332912758
13,42,6.5,0.10163301643730165
73,66,6.5,0.011117485710094657
25,7,6.5,0.006404057825798853
71,73,6.5,0.1402589567708312
22,52,6.400000000000001,-0.02680849751258106
35,41,6.4,0.03629470620807242
35,71,6.4,-0.038866061872672206
73,68,6.4,0.012973990364895882
19,31,6.4,-0.059783173026302275
19,42,6.4,-0.059104381200980396
2,66,6.300000000000002,-0.13340130586144364
25,10,6.3,0.06369077020376103
25,13,6.3,-0.0017349636376382568
2,27,6.3,-0.07974645990131193
25,62,6.3,0.019118451452905253
8,4,6.200000000000001,0.09488151466828072
26,15,6.2,-0.04478265496559644
22,4,6.2,0.01825620655665206
13,40,6.2,0.01648601864003007
22,13,6.100000000000001,-0.07040576323798156
70,73,6.1000000000000005,0.13623198548914237
22,56,6.1000000000000005,-0.12801529224514532
35,20,6.1,0.05781996176273896
24,41,6.000000000000001,0.16333761296891253
59,24,6.000000000000001,0.16867254028938194
50,69,6.000000000000001,0.024806949205458867
57,66,6.0,0.043226438185739756
2,20,6.0,-0.02977601536263512
27,56,6.0,0.045352488297327714
32,66,6.0,0.21588752256292582
27,15,6.0,0.07056568906050097
18,55,6.0,-0.05316334693069058
29,42,6.0,0.1822036494610444
71,56,6.0,0.13454757848153248
40,57,6.0,0.2275421113684512
48,15,6.0,0.19397976910157597
22,58,6.0,0.0888156247340391
20,59,6.0,0.1825273131850848
18,56,6.0,-0.03748786528540655
2,4,6.0,0.008984312654364637
44,43,6.0,0.2126288905297196
39,23,6.0,-0.08490285691752754
57,19,6.0,0.27130097102193407
27,65,6.0,0.12836251153944903
19,18,6.0,-0.023144211491845482
6,20,6.0,-0.02133666104342936
69,2,6.0,0.1683474705578656
22,36,5.999999999999999,-0.04450872202234852
61,69,5.900000000000002,-0.09207124873578808
24,46,5.900000000000001,-0.19362939675866825
19,9,5.900000000000001,-0.08127274398941764
18,9,5.9,0.019897161554346284
39,71,5.9,-0.01795730333956836
26,68,5.9,-0.07581354648678759
25,71,5.9,-0.06438154495133196
39,2,5.8000000000000025,-0.02157986552691542
45,73,5.800000000000002,0.04580258545172597
45,42,5.800000000000002,0.12334377873772776
54,68,5.8,-0.01173127147657985
33,55,5.8,0.10840198487721174
13,38,5.8,0.2149005187230493
19,70,5.8,0.07719824379189918
13,21,5.8,0.0005164004303087114
38,7,5.8,-0.04984465271673669
45,9,5.8,0.11074185088193722
39,73,5.8,-0.028588702633583797
44,46,5.700000000000002,-0.11521484406823496
8,11,5.7,-0.029826547975448404
35,30,5.7,0.01807117690658451
25,52,5.699999999999998,0.02329750222029604
22,38,5.6000000000000005,0.06263402732163956
25,40,5.6000000000000005,-0.07935754626076137
18,45,5.6000000000000005,-0.06830579349555345
13,71,5.6,0.012603835152591175
18,75,5.6,0.0320292045299148
54,34,5.6,0.06967252412588468
18,38,5.6,0.1541728706086863
18,3,5.6,0.13222584631093215
54,44,5.6,0.08117527645692976
27,40,5.500000000000001,0.028064481940643475
57,27,5.500000000000001,0.0847653335223672
18,17,5.500000000000001,-0.006084732845345357
24,66,5.500000000000001,0.07049230569483342
48,17,5.500000000000001,0.19795227312524502
29,23,5.500000000000001,0.03268372628594494
25,20,5.5,0.02865309316659156
48,5,5.5,0.14525457863673075
50,55,5.5,0.029776285035757404
35,2,5.5,-0.05838802704250376
45,45,5.5,0.022022681438191607
4,42,5.5,0.035026593141527035
24,72,5.5,0.16497269528703953
29,73,5.5,0.09246149921168242
6,41,5.5,-0.059255292684514516
34,46,5.5,0.007842724955803907
68,59,5.5,0.07835475101630239
14,1,5.5,0.1889496810788302
43,72,5.5,0.16123316101457386
39,48,5.5,0.0759459831426141
19,22,5.5,0.02150130213672411
73,56,5.5,-0.006028190808798443
49,23,5.5,0.1109428777679795
26,42,5.499999999999999,-0.012458985666064477
61,56,5.4,-0.07056016350606623
6,1,5.4,-0.0625780539898756
22,20,5.4,-0.037342534933565846
26,7,5.4,-0.025085831801994255
8,29,5.300000000000002,-0.018582999232916765
73,70,5.3,0.20670665381153558
73,58,5.3,0.20473869386349697
22,22,5.3,0.02576393103404979
35,7,5.3,-0.0032967041975646874
56,52,5.3,0.13839653830460158
19,20,5.3,-0.04847219249004605
25,15,5.3,-0.054741769170571865
8,57,5.3,0.03240666092274975
6,3,5.3,0.03692616766659886
38,9,5.2,-0.06466453556992406
73,24,5.2,0.0020029381213606265
2,6,5.2,-0.0029226108853914403
4,45,5.2,-0.06540002267560384
2,63,5.199999999999998,-0.013459136318117165
22,17,5.100000000000001,-0.10576260977902582
8,15,5.1000000000000005,-0.04762285629055733
2,53,5.1,-0.06192927495889089
18,42,5.1,0.014108346730873043
42,66,5.1,0.10648807999117349
4,52,5.1,0.04798324163352801
6,6,5.1,0.0029787121874687754
38,4,5.1,0.015808937511249167
26,44,5.000000000000001,0.001362092278499504
26,52,5.000000000000001,-0.0014839684517740336
40,24,5.000000000000001,0.1153737355142053
73,40,5.000000000000001,-0.023576354729345245
29,59,5.000000000000001,0.06420975910765371
4,75,5.0,0.029069993750203308
45,2,5.0,0.03372921362970946
4,17,5.0,-0.00632943464966058
55,73,5.0,0.269927250987828
54,5,5.0,-0.040496565657570274
25,67,5.0,0.09412157730037975
63,46,5.0,0.02934820632223768
39,19,5.0,0.17868120576083527
42,6,5.0,0.25397360672561414
20,63,5.0,0.3132901701488647
4,63,5.0,0.08839947751714229
15,21,5.0,0.10594217694821428
22,33,5.0,0.03061007144518191
61,65,5.0,0.0018663374115518317
61,31,5.0,-0.009379609736372576
47,23,5.0,0.0657575652392246
71,53,5.0,0.1992673102045283
