a_id,b_id,count_south,south_consistency
43,2,128.6999999999999,-0.037343402391171336
2,14,125.39999999999986,0.015290016783713275
13,2,124.99999999999996,0.04432285300890998
75,2,118.20000000000006,-0.05100214514118794
2,48,115.5,0.042890545891502284
6,2,115.39999999999996,-0.001927734801549653
53,2,115.0,-0.06283045848235379
65,2,113.7,-0.03724491140504159
29,2,111.80000000000004,-0.08354415315389294
2,62,110.39999999999998,0.0338133678273903
58,2,110.10000000000002,-0.0377803944364163
2,66,108.7,0.07743672048119855
2,3,107.49999999999996,0.004813319637889423
21,2,106.99999999999993,0.01268245973477685
2,57,106.50000000000004,0.038318387234225745
2,20,103.39999999999996,-0.1689978527183714
1,2,102.59999999999992,-0.019363040701153512
40,2,102.30000000000014,-0.03350716973962472
2,71,100.99999999999987,-0.13178530371779568
2,73,100.3,0.05652115527403956
5,2,99.19999999999996,-0.006809342426402807
54,2,98.10000000000004,-0.018487754741457026
2,49,97.5,0.056641597268486325
16,2,97.40000000000008,-0.12643221634440074
2,67,94.69999999999992,-0.1040280330889765
2,30,94.49999999999996,0.009660122207878838
2,68,93.69999999999996,-0.01030799893585628
26,2,92.20000000000003,0.06761842860769436
20,2,90.50000000000004,-0.012618025676684502
41,2,90.40000000000003,0.013962346236253833
2,7,90.09999999999997,0.028864733170590823
32,2,89.7000000000001,-0.13426300929017723
2,55,86.59999999999991,-0.023916643769305957
2,45,86.29999999999997,0.037914479327074035
2,9,83.29999999999995,-0.07124257926981789
34,2,82.90000000000003,-0.1314416864734149
2,59,81.59999999999998,-0.03876664893895973
44,2,80.70000000000006,-0.06390607584839775
56,2,79.69999999999997,-0.04326150514725743
2,60,79.69999999999997,0.053829704438691624
11,2,79.39999999999995,-0.04222278991818834
37,20,77.2,0.2856313480871827
57,69,76.49999999999999,0.18203438754614745
10,20,75.4,0.16775443950782212
33,2,74.10000000000005,-0.1238487171780085
2,8,72.69999999999997,-0.03813285091876159
15,2,71.79999999999995,-0.05833827328054676
2,51,70.09999999999997,0.008158527759419549
2,63,69.5,-0.05251035135225476
2,6,68.79999999999998,0.004840758536818344
48,20,66.4,0.12691305397570107
49,69,65.49999999999999,0.16838229956251852
9,2,64.29999999999998,0.02890279330697798
2,37,63.99999999999999,-0.08416906423051224
2,64,63.49999999999997,-0.02085664014133239
27,2,63.40000000000008,-0.03312297552060242
2,28,62.60000000000005,-0.02863344978218998
10,37,61.1,0.2754293841009431
2,58,59.49999999999998,0.0022733375399097704
2,29,59.19999999999999,-0.02720023006175361
68,69,58.19999999999999,0.16278409149179746
42,2,56.90000000000007,-0.019444508153664324
2,61,56.1,-0.08463564019161335
2,40,55.69999999999996,-0.08431119736795706
2,47,53.3,0.05277693657580702
29,20,53.1,0.22764735815814038
2,50,50.50000000000001,-0.0975465985848029
2,21,49.8,-0.0023521772351072175
48,50,49.0,0.23554485830070232
2,72,47.79999999999999,0.045022318385042406
2,19,47.3,-0.14498987096477733
2,33,45.899999999999984,-0.06946670035403063
2,52,45.3,-0.05531646013454511
2,36,44.5,-0.045719445507651814
48,8,43.7,0.2220342605746598
2,35,43.10000000000001,0.00641025862540421
2,26,43.0,-0.07311882766403521
10,61,42.9,0.22697238751931903
14,69,42.6,0.10595220073416768
2,46,42.49999999999999,-0.029950214649238242
25,2,41.5,0.0031038888664954656
3,18,40.9,0.1708268633173384
2,5,40.8,-0.14295236768964437
2,56,40.7,-0.056037613777417485
40,71,40.6,0.27038586485649324
23,13,40.0,0.131343334792711
2,31,38.7,-0.18526242524503073
2,39,38.3,0.03733923465615015
57,74,38.2,0.14171185210092255
33,31,38.1,0.2872347497021917
2,12,37.7,-0.06697676241907656
2,54,37.6,-0.06142854056431344
49,74,37.40000000000001,0.15185039142608683
48,61,37.0,0.18481962176199554
14,74,36.7,0.15906875779081822
2,44,35.60000000000001,-0.11129093572908576
2,22,35.50000000000001,-0.07884419778405653
50,67,35.2,0.15415565919313529
10,50,35.0,0.19307113963947836
28,13,34.7,0.1450884726934184
2,75,34.6,-0.08651878541173935
2,34,34.5,-0.011423781851356998
2,24,34.10000000000001,-0.06379861197541675
71,2,34.099999999999994,0.017356792616673413
51,30,33.9,0.2930143220999777
2,65,32.90000000000001,-0.06835265621986296
73,20,32.3,0.08374601438545098
63,20,32.10000000000001,0.14749286082389984
2,53,31.7,-0.059863174388449215
48,29,30.700000000000006,0.1995602955056447
72,74,30.7,0.16065809177317025
31,2,30.7,-0.031134989586563168
2,32,30.6,-0.003732587080457378
19,2,30.2,-0.04491524369086745
8,20,30.100000000000005,0.06468175848269114
3,74,30.1,0.10106526499477592
52,18,29.8,0.16898354688288147
17,2,29.8,-0.03583779731487598
28,69,29.600000000000005,0.05815383358894337
10,74,29.6,0.03304094719162763
3,69,29.3,0.022811737557977184
2,23,29.20000000000001,-0.10032687988699251
50,14,29.1,0.1846796193588119
2,27,28.90000000000001,-0.11427304219801737
2,4,28.9,-0.07120985537258578
48,18,28.8,0.033416055099148065
48,74,28.5,0.01193078048662834
52,13,28.100000000000005,0.12727300637097977
50,38,28.1,0.10632356538719807
51,67,27.6,0.16187235103875391
8,67,27.6,0.11608012643132291
8,19,27.3,0.1613363416355844
2,42,27.20000000000001,-0.11855699755046473
23,18,27.200000000000006,0.10404621811456882
40,20,26.800000000000004,0.1654633789953065
47,3,26.5,0.23004665738525842
74,13,26.300000000000004,0.04466807590990562
10,69,25.9,-0.05856563692378485
75,69,25.9,0.06988569510189709
73,69,25.800000000000004,-0.006559356543406743
28,18,25.8,0.13110543805977756
50,69,25.8,-0.015139069185139485
21,69,25.8,0.13353576452625152
67,2,25.8,0.0334617424251298
48,69,25.7,-0.07507668334518154
30,71,25.4,0.09397938974095815
63,19,25.4,0.2209693812642148
69,69,25.4,-0.01398507711095062
47,18,25.4,0.12261244299480026
63,67,25.300000000000004,0.17388168771927234
39,38,25.3,0.12445281294788234
16,38,25.200000000000006,0.13736661731763083
48,37,25.1,0.10698749971904095
40,69,24.9,0.09684124396630724
18,69,24.70000000000001,-0.021495371415798544
3,13,24.6,0.059067564537449734
65,69,24.6,0.07835647640338009
48,67,24.5,0.03891769559669742
2,17,24.40000000000001,-0.1489645192643607
72,18,24.4,0.14444055457886187
70,2,24.4,-0.056710921175189
74,69,24.20000000000001,-0.027160317912405776
73,37,24.200000000000006,0.16901187114671146
44,31,24.1,0.2483960294593862
2,11,24.1,-0.06401981343654278
47,38,24.0,0.12998229819001328
38,69,23.9,-0.0019458605508200564
12,38,23.9,0.11681878370195438
39,69,23.700000000000006,0.007180973791034211
46,69,23.6,0.03164803587051251
22,13,23.6,0.12159457199533762
51,51,23.2,0.2665451495067894
4,69,23.000000000000004,0.0017689203478537558
18,38,23.0,0.07622299513570412
50,20,22.90000000000001,0.02566775177895313
68,74,22.9,0.09009167333831294
6,69,22.8,0.0932448262303207
48,13,22.600000000000005,-0.0312618053583555
50,3,22.6,0.15735238624441425
33,69,22.5,0.04744472219809567
37,19,22.4,0.18233772683257107
29,69,22.3,0.03006854911892278
4,71,22.200000000000006,0.08560199897050826
48,19,22.2,0.0709682085377833
37,69,22.2,0.016929341546638044
2,43,22.000000000000004,-0.04838966945851126
29,61,22.0,0.22557315700477681
49,68,21.8,0.1933127486744552
35,69,21.6,0.03777459602653911
2,41,21.6,-0.0885715734997095
23,75,21.6,0.23352872996928273
48,71,21.500000000000004,-0.00870959390727682
48,12,21.5,0.16427770012802415
33,71,21.4,0.1286231787949001
73,36,21.4,0.22869802604797962
33,13,21.200000000000006,0.09834454278804773
22,71,21.2,0.13462139385749422
48,64,21.0,0.13603254759522967
48,38,21.0,0.00606497395181121
73,26,20.9,0.20438250387359722
23,69,20.8,-0.02489638923072049
2,1,20.8,-0.06175418077858345
12,13,20.600000000000005,0.04845482267063549
8,63,20.4,0.15142529147514722
53,71,20.2,0.11677408849441538
57,68,20.0,0.16739183774789976
38,13,19.900000000000006,0.032785766208822426
63,13,19.8,0.0782811204263641
10,12,19.8,0.16674467744428145
10,18,19.700000000000006,-0.0028317486040004116
18,13,19.600000000000005,0.007492365449334654
3,20,19.600000000000005,0.0244610612454322
48,63,19.6,0.08784749682953245
66,69,19.5,0.003210517239743901
34,63,19.200000000000006,0.20198411585167322
36,69,19.2,0.03880528174536659
32,63,19.100000000000005,0.19001099667305762
1,38,19.1,0.17413736072361596
8,3,19.1,0.13227969230693448
8,26,19.1,0.1822826230192389
27,31,19.0,0.26513672877247346
57,13,19.0,0.026386170652336387
7,69,18.9,0.0025841566788680857
24,69,18.8,0.021900513844705965
44,5,18.8,0.24063585337430368
10,51,18.700000000000006,0.14531874668547518
6,74,18.7,0.13499448043412926
4,20,18.600000000000005,0.029130617198151267
22,69,18.4,0.027439677535618785
4,18,18.300000000000004,0.06066987012492739
72,69,18.200000000000006,0.012640786052921661
75,71,18.2,0.10737447768481093
34,5,18.2,0.17787854735289083
63,69,18.100000000000005,0.007872788710647727
30,38,18.000000000000004,0.06285964729385693
48,31,18.000000000000004,0.02783108687213273
23,44,18.0,0.1785600203631073
37,37,18.0,0.16648411896873017
69,13,18.0,7.062609515941936e-05
10,48,17.900000000000006,0.10033610289162548
56,9,17.9,0.22958222056564542
8,59,17.9,0.12346438795528664
73,63,17.8,0.13912353101041808
62,20,17.8,0.06374284156688417
68,20,17.8,0.03991235596182934
10,55,17.8,0.08504675514725805
12,67,17.700000000000006,0.0851476479676856
48,40,17.700000000000006,0.07346094149490472
51,20,17.6,0.03431835117014123
34,69,17.6,-0.004382742630634942
73,19,17.5,0.10285064460151119
75,67,17.4,0.12987918331047119
10,8,17.300000000000004,0.0914042733396445
43,28,17.3,0.23937383636500556
48,44,17.200000000000006,0.09763215677079438
53,13,17.200000000000006,0.06563549214774803
41,20,17.1,0.1509975809887526
3,55,17.0,0.13948616013019602
32,69,16.999999999999996,-0.01979646249057448
48,14,16.9,0.046051592335550354
10,71,16.800000000000004,-0.02530170808075853
16,13,16.800000000000004,0.03303037822374653
35,18,16.8,0.09196314496751799
12,14,16.8,0.13437502035383356
44,13,16.7,0.10317808903773096
2,16,16.6,-0.07870036582701549
35,38,16.6,0.10544344742577225
27,20,16.500000000000004,0.15265413318628918
40,31,16.5,0.18304305378911548
49,13,16.5,0.020073429307973928
8,18,16.400000000000002,0.015484728718022287
16,41,16.4,0.2702268960052751
50,74,16.4,-0.003349938086701765
53,20,16.200000000000006,0.054375476585551905
48,42,16.200000000000006,0.11292266114981694
12,19,16.200000000000006,0.11671765868715145
62,71,16.1,0.08116414361730646
14,20,16.1,0.022987022566299795
10,14,16.1,0.05419978950025708
11,13,16.1,0.11725985396885191
11,69,16.1,0.060212478099534686
39,59,16.0,0.13903232015462338
50,19,16.0,0.08223117533662092
4,38,16.0,0.05764296418246787
2,15,15.8,0.005136841481358192
15,69,15.8,0.056890448434348685
8,51,15.8,0.16225636274696145
48,62,15.8,0.0674848644791645
16,54,15.6,0.22229211493127646
75,5,15.6,0.17564318475420646
54,67,15.6,0.16159767386499288
36,74,15.6,0.07972607503342202
8,13,15.500000000000002,-0.02164794885260175
10,26,15.5,0.10969876808492157
56,17,15.5,0.2782738534400121
73,71,15.400000000000004,0.013044106032772179
44,71,15.4,0.1195844133630504
74,18,15.4,0.0038041282095381
46,44,15.3,0.19223797085415617
34,22,15.3,0.22440206303189644
61,71,15.2,0.107465949673887
29,71,15.2,0.06451536327939864
10,38,15.199999999999996,-0.020502844970996657
12,20,15.100000000000005,0.004261891141262172
60,69,15.100000000000005,0.021067117647336653
3,14,15.000000000000005,0.1046653973522336
47,71,15.000000000000005,0.04594292340800911
48,10,15.000000000000005,0.06637651427380654
42,13,15.0,0.16647306916889063
8,69,14.900000000000002,-0.08300369422821628
74,74,14.900000000000002,-0.018736218716792204
75,20,14.800000000000002,0.04788059430626911
68,13,14.800000000000002,0.018856178118104642
52,38,14.800000000000002,0.08095154237577422
57,18,14.800000000000002,0.02382167971957037
69,9,14.8,0.07144029529370023
12,9,14.8,0.10083037036806569
43,69,14.700000000000005,-0.006534273278419648
4,31,14.700000000000005,0.08708579951089858
73,67,14.7,0.03540501175043408
58,69,14.7,0.012034087895166471
8,37,14.6,0.08706839585833595
23,74,14.6,-0.000576110004799674
50,9,14.500000000000002,0.06568160271486245
50,63,14.500000000000002,0.10184449949346425
48,46,14.5,0.12470251977796268
51,71,14.5,0.039758825382454996
8,30,14.5,0.1130806018029954
50,13,14.5,-0.030077294297629675
33,5,14.5,0.16254842474896336
35,14,14.5,0.15332385982745927
73,61,14.5,0.10860895402402752
10,73,14.300000000000002,0.09811974506446783
39,74,14.3,0.01092224595549978
34,20,14.3,0.022826762929381288
2,25,14.2,0.034706592776539175
14,55,14.000000000000005,0.1355738523578113
74,38,14.000000000000002,0.006675107488498596
10,10,14.000000000000002,0.07152735955711276
39,52,14.0,0.17660225286348843
23,40,14.0,0.1141501064482237
73,74,13.999999999999998,-0.015133528593852155
48,23,13.900000000000004,0.10037584627232238
54,20,13.900000000000002,0.08633919858627075
29,29,13.9,0.19620543788929692
37,13,13.800000000000004,0.012566133460051716
53,69,13.800000000000002,-0.01959339457213185
32,41,13.8,0.24584709191093002
35,13,13.8,0.03572222509678318
52,74,13.8,0.038525116330736395
10,29,13.7,0.09323213223583232
23,38,13.6,0.023526353679731618
12,69,13.5,-0.0624657537265516
47,30,13.5,0.14662093287686212
22,20,13.400000000000004,0.03962986407113989
39,68,13.400000000000002,0.1189855323968814
55,69,13.4,0.004053138163537921
46,74,13.4,0.02602938561895523
27,69,13.4,0.07015407382284523
18,74,13.300000000000002,-0.029819399416262743
56,13,13.3,0.08949650058562532
7,74,13.3,0.025730427257079032
4,24,13.3,0.193640322385256
75,19,13.200000000000005,0.1338446297159708
30,9,13.2,0.0726037058777926
39,33,13.2,0.1545085976994075
48,75,13.1,0.08551544505555957
56,31,13.1,0.17154149649566497
12,18,13.099999999999998,0.018882898219412407
44,19,13.000000000000005,0.16656199600179453
65,20,13.000000000000002,0.04567810966373025
3,38,13.000000000000002,0.01934356719985214
10,63,13.0,0.04675369598991817
37,31,12.900000000000004,0.08804916107905424
72,71,12.900000000000002,0.05211263266803492
20,20,12.9,0.09055171072652067
18,18,12.9,-0.015444752988085066
75,13,12.9,0.0331153654915271
30,62,12.800000000000002,0.11327352542404184
73,12,12.8,0.15179088962308057
4,8,12.8,0.12054907436746459
39,20,12.8,-0.017114749634571807
32,67,12.8,0.05614042295419241
14,18,12.8,0.026200904981658408
44,69,12.700000000000005,0.010506168213767686
30,58,12.7,0.16557209966047012
1,42,12.600000000000005,0.249639138430316
50,71,12.6,-0.01985292198944428
30,19,12.6,0.06957047847824899
69,71,12.500000000000002,-0.0178658249202562
16,18,12.500000000000002,0.024479488200221666
33,24,12.5,0.22959603374920315
4,65,12.5,0.18463748221450801
32,54,12.400000000000002,0.1906807404158676
44,67,12.400000000000002,0.117414909229885
73,10,12.400000000000002,0.10328196831869745
69,45,12.400000000000002,0.12714262966825501
57,5,12.4,0.08679359087804343
34,37,12.4,0.12164217567684084
73,50,12.4,0.0884282594168354
68,67,12.300000000000002,0.0502860386565746
3,6,12.3,0.14442503481474797
51,19,12.3,0.0887024550360747
4,50,12.3,0.10906747368819858
28,38,12.3,0.04264828692233676
60,28,12.3,0.2110055801944166
15,23,12.200000000000005,0.26579671660289556
69,74,12.2,-0.036635602530125974
61,67,12.2,0.10518954450276165
15,18,12.2,0.10741600406606641
30,69,12.2,-0.08660833086521494
54,19,12.2,0.16878937924727277
12,71,12.2,0.007895326986209147
63,31,12.100000000000005,0.09637537941576732
55,71,12.1,0.0734184297886826
30,13,12.1,-0.032483488973701194
3,50,12.000000000000002,0.09471293127941928
69,38,12.0,-0.006160897064603551
45,69,12.0,-0.053516635288585614
23,42,12.0,0.14275677525372774
29,37,12.0,0.12007252003149438
75,27,12.0,0.19964981649775615
23,28,12.0,0.12438042986321213
35,6,12.0,0.1930813886280497
50,31,12.0,0.030603855828933744
42,31,12.0,0.21774479917024356
23,37,11.900000000000002,0.07650473531990558
24,74,11.900000000000002,0.030641976373177997
62,69,11.9,-0.04064064604555956
50,65,11.8,0.14691269047162744
34,67,11.8,0.05612766172792538
21,13,11.8,0.07991239990169896
8,71,11.8,-0.027487039411856016
4,13,11.7,-0.026174159694527827
44,20,11.7,0.05218743521627736
54,13,11.7,0.06646999586327017
52,69,11.6,-0.04927527499788939
4,22,11.6,0.15611752300091478
24,20,11.500000000000002,0.012337281103363917
74,14,11.500000000000002,0.04728494167996683
50,10,11.500000000000002,0.08540776908218814
21,74,11.5,0.08752286662404779
32,74,11.5,-0.0008203767734931943
30,14,11.5,0.06954002215154785
58,20,11.400000000000002,0.03233108638552704
54,71,11.4,0.08979313211203846
48,5,11.4,0.0011185014937376734
23,8,11.4,0.0922947326469439
46,20,11.4,-0.008170185409498334
73,40,11.4,0.0771772119213902
28,9,11.4,0.08273167878813506
75,31,11.4,0.10022150076319829
53,74,11.300000000000002,0.02212480859628613
1,18,11.3,0.08468428326741215
66,13,11.3,-0.008823118254878196
73,55,11.3,0.07225953447550024
73,30,11.3,0.08678503307612434
69,66,11.3,0.11387836636690274
10,3,11.3,0.020203827968912062
48,9,11.3,-0.02013874427941953
48,68,11.3,0.01180764253702473
37,5,11.2,0.0997800156959733
53,38,11.2,0.05317528802464684
48,53,11.2,0.09784017271584972
40,13,11.2,0.04482392374807547
27,67,11.2,0.15534209713294767
47,69,11.1,-0.07338991814554734
33,20,11.1,0.009039009071558768
73,48,11.1,0.08359770783762414
23,20,11.1,-0.04779019677499331
72,13,11.1,0.006297330372187764
63,71,11.1,0.02910216950912815
30,67,11.1,0.011314085250440005
12,74,11.000000000000002,-0.020404763551597142
18,14,11.000000000000002,0.04433247376357278
34,13,11.000000000000002,-0.00674200433800985
48,22,11.0,0.06624430266037167
53,31,11.0,0.09015350365894195
48,73,11.0,0.04924110370702522
12,55,11.0,0.092302726178073
74,9,11.0,0.026743718046958423
50,73,11.0,0.10254410343148497
49,18,10.900000000000002,-0.0025752179857598365
52,20,10.900000000000002,-0.005079750416475399
68,31,10.9,0.06330882160014857
32,52,10.9,0.1559434527371508
30,18,10.9,-0.016126522823710316
69,55,10.9,0.06279315612703594
20,67,10.800000000000002,0.1238316652540285
54,69,10.8,0.0018466773468384262
28,74,10.8,-0.005779534138878253
50,59,10.8,0.05452200614007706
38,31,10.700000000000003,0.037335883531332055
8,31,10.700000000000003,0.016545628631052932
28,31,10.7,0.06422887566696313
66,30,10.7,0.12230529210837049
10,52,10.7,0.06882965187202002
63,37,10.7,0.1097487399419235
37,17,10.6,0.1402745745744406
49,38,10.6,0.008392229606837654
12,53,10.6,0.17470028524089418
57,20,10.6,-0.048930718357681126
72,38,10.6,0.04353129272055953
48,55,10.6,0.003255465851509105
10,40,10.6,0.02085247051554074
22,40,10.6,0.14000322309510146
58,13,10.6,0.026233510299895027
43,57,10.6,0.1520040009808212
30,51,10.6,0.12482432236619262
30,59,10.500000000000002,0.06974526065099666
28,71,10.500000000000002,0.006393364626602608
55,20,10.500000000000002,0.025647777174999827
2,70,10.5,-0.061338030300818684
57,35,10.5,0.18323480596374267
57,67,10.5,0.006524639194043383
49,5,10.4,0.07524613941682326
38,74,10.4,-0.037101747654084784
34,36,10.4,0.16968679234668935
32,59,10.4,0.09485115634127496
37,61,10.4,0.10354513156075876
19,20,10.4,0.16467426155425152
15,74,10.3,0.06730058896713438
38,71,10.3,-0.02270576328964683
16,63,10.3,0.09869328329912022
38,9,10.3,0.04273891185419639
16,55,10.3,0.09487411110564162
47,74,10.3,-0.01689497026455601
8,40,10.3,0.05661969575934257
21,18,10.3,0.09064906803525119
45,56,10.2,0.16626140203904116
7,64,10.2,0.1434849967895944
27,13,10.2,0.08896655553961177
22,19,10.2,0.10323871642488576
66,18,10.2,0.007347862064985647
73,62,10.2,0.07176640661511272
32,20,10.2,-0.02903411433930573
14,71,10.2,-0.003843402750566782
29,67,10.2,0.04050979495432703
29,13,10.1,-0.014043489329191
32,73,10.1,0.13620962885835303
16,33,10.1,0.12943128922817165
24,13,10.1,-0.0004853169563064482
69,18,10.1,-0.04097722540745701
39,71,10.1,-0.015807623332984314
38,5,10.1,0.060195358816249996
49,31,10.1,0.04141950516358126
73,52,10.0,0.10668820944587498
45,18,10.0,0.007883504697188534
62,8,10.0,0.12501847055724133
27,71,10.0,0.11265928442879629
12,54,10.0,0.14592899747557853
28,58,10.0,0.16098790265232157
32,71,10.0,-0.002107809595433096
63,63,10.0,0.11598589645471358
64,28,10.0,0.17193567365196696
23,23,10.0,0.12615577229616576
44,42,10.0,0.20985221140440266
3,40,9.900000000000002,0.06938849723160512
4,67,9.900000000000002,0.007533214035526984
39,3,9.900000000000002,0.07292187375126138
59,69,9.9,-0.0030355482252872206
3,71,9.9,-0.030157315417389897
62,19,9.9,0.0863511231810178
35,68,9.9,0.11733725765989572
18,40,9.8,0.04958188460619543
23,61,9.8,0.06556498839951519
6,55,9.8,0.15840288536919156
58,74,9.8,0.02739082677729222
23,67,9.8,-0.005904745218089759
53,42,9.8,0.1680182891970887
7,71,9.8,0.0036772173964640777
32,64,9.8,0.12981488953244602
22,9,9.8,0.09493044879167863
65,59,9.8,0.13107573733950934
32,31,9.8,0.05043584658330139
32,30,9.8,0.10548467689405999
32,23,9.8,0.15173319936812307
57,38,9.8,-0.01248009362200331
7,13,9.7,-0.023736232875875746
46,37,9.7,0.08603068356505414
11,71,9.7,0.07579589226626415
57,71,9.7,-0.029888605600596363
62,37,9.7,0.09991664212770854
61,20,9.7,0.018898262459380484
10,46,9.6,0.08304738670942452
18,9,9.6,0.012713734641343639
43,44,9.6,0.14796420769830185
46,28,9.6,0.13021305798451357
53,40,9.6,0.11680154427230048
30,20,9.6,-0.062147249946468225
29,19,9.6,0.07404833031547772
23,68,9.6,0.06102036159682504
8,62,9.6,0.05667166888440604
50,61,9.6,0.04647890334484952
36,55,9.6,0.12803856026086305
8,10,9.6,0.06224211350235102
73,59,9.599999999999998,0.047265870816715266
41,71,9.5,0.09940842008269787
8,14,9.5,0.026827223937521526
24,71,9.5,0.01833638686915849
48,26,9.5,0.03126150604249228
69,60,9.5,0.11307333727563731
12,10,9.5,0.0913792061637773
28,6,9.5,0.1385007605302403
15,50,9.5,0.17153482450659066
28,17,9.5,0.1261510709767366
4,3,9.5,0.06640496868305212
34,24,9.5,0.17202085208789775
48,48,9.5,0.0035635124582425507
29,50,9.5,0.10403129017071017
47,14,9.5,0.0684436879493865
13,69,9.5,0.0016963672660932196
1,69,9.4,-0.0205790153539418
74,71,9.4,-0.05720173125131246
43,13,9.4,-0.006024648208541297
45,8,9.4,0.10327398509787232
46,38,9.4,0.014207168190150578
73,29,9.4,0.09039608232012579
61,19,9.3,0.11043574638109865
72,68,9.3,0.10703706064979841
14,14,9.3,0.06446199689812435
34,31,9.3,0.054097747135148005
69,59,9.3,0.038619597944496355
46,27,9.3,0.1411190537187192
65,67,9.3,0.05976331754746741
32,55,9.3,0.08441239633514155
53,18,9.3,0.01579051130617954
10,59,9.3,-0.0028173819211261986
12,48,9.3,0.08387607066181292
73,7,9.2,0.07997019999466481
46,33,9.2,0.12725256716908162
14,67,9.2,0.010663730852477878
37,71,9.2,-0.010166808099044366
10,5,9.2,-0.01073959410983534
37,67,9.2,0.01654578660959032
24,18,9.2,0.01646416976134963
39,27,9.2,0.11741834298433428
51,13,9.2,-0.04243003194892705
49,57,9.2,0.09050571243954708
8,38,9.199999999999998,-0.0401332669810528
45,74,9.1,-0.020682186298215156
10,75,9.1,0.05222625881580957
54,31,9.1,0.1151431979623278
21,31,9.1,0.12709502952229934
52,71,9.1,0.0025301387549046565
57,1,9.1,0.18862833248883532
8,48,9.000000000000002,0.04939899008253616
58,58,9.0,0.1907775495596163
8,74,9.0,-0.07395418907624933
6,68,9.0,0.14744281351938343
51,37,9.0,0.0644956382431529
12,42,9.0,0.11797652285200597
75,65,9.0,0.18404782751720744
12,40,9.0,0.0700036216182165
30,55,9.0,0.054312707987034595
41,31,9.0,0.14676978039426705
50,40,9.0,0.03951015357853944
30,10,9.0,0.07236078634230336
69,67,9.0,-0.029434153689370503
75,9,8.9,0.07798985480521403
66,74,8.9,-0.026144049666577813
1,71,8.9,0.05205354352868757
61,31,8.9,0.0916839472077157
10,13,8.899999999999997,-0.12446295172933118
3,9,8.899999999999997,0.02194158300201395
29,31,8.899999999999997,0.051452478125133976
16,44,8.8,0.10406161999601837
8,22,8.8,0.09026335130424373
39,50,8.8,0.06643215653816349
49,28,8.8,0.0985165892516412
23,63,8.799999999999997,0.05314220266688541
66,38,8.700000000000001,0.002442033977791743
24,68,8.7,0.10287156388704533
48,51,8.7,0.028396792238039346
61,69,8.600000000000001,-0.04548120787673177
40,67,8.600000000000001,0.06462425168741824
23,50,8.600000000000001,0.050290094378384775
48,24,8.600000000000001,0.05229895649373686
3,59,8.6,0.043937445715392535
4,36,8.6,0.1175545540557018
38,45,8.6,0.09621436929362695
12,63,8.6,0.06436971991605107
48,16,8.6,0.11794559599409835
22,22,8.6,0.16506682763370836
51,9,8.6,0.039828524867118444
15,52,8.6,0.20331561259050002
50,48,8.500000000000002,0.04211869808776614
18,3,8.500000000000002,0.023703209249875113
43,75,8.500000000000002,0.15518962521936586
69,4,8.5,0.1172310436782206
34,18,8.5,-0.009102424913416533
22,5,8.5,0.09610677597471702
65,74,8.5,0.006920468151573575
18,49,8.5,0.07219742445525483
61,5,8.5,0.11521621637787328
38,38,8.5,-0.028841973333528486
73,5,8.5,0.025692640480034813
48,54,8.5,0.042045780199182134
15,38,8.5,0.07429575311088088
30,54,8.5,0.11207157028484435
4,5,8.5,0.04647141686011528
50,22,8.5,0.08559059607055008
20,62,8.5,0.17226684507164405
52,40,8.5,0.0922462241617852
8,52,8.5,0.07829493277423892
16,69,8.4,-0.10377431549909814
